year,fmp,binL,sex,Frequency,Source,Species,Year,FMP,Sex
NA,NA,65,NA,3,AFSCTWL,310,2003,GOA,F
NA,NA,65,NA,4,AFSCTWL,310,2003,GOA,F
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,70,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,70,NA,2,AFSCTWL,310,2003,GOA,F
NA,NA,70,NA,2,AFSCTWL,310,2003,GOA,F
NA,NA,70,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,70,NA,3,AFSCTWL,310,2003,GOA,F
NA,NA,75,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,80,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,80,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,70,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,55,NA,2,AFSCTWL,310,2003,GOA,F
NA,NA,55,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,60,NA,2,AFSCTWL,310,2003,GOA,F
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,70,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,55,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,55,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,55,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,55,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,70,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,75,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,70,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,55,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,55,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,70,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,70,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,55,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,55,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,70,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,70,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,80,NA,2,AFSCTWL,310,2003,GOA,F
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,70,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,70,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,70,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,55,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,65,NA,2,AFSCTWL,310,2003,GOA,F
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,70,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,60,NA,2,AFSCTWL,310,2003,GOA,F
NA,NA,60,NA,2,AFSCTWL,310,2003,GOA,F
NA,NA,55,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,55,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,55,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,70,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,55,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,55,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,60,NA,2,AFSCTWL,310,2003,GOA,F
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,75,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,75,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,70,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,55,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,70,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,70,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,70,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,45,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,55,NA,2,AFSCTWL,310,2003,GOA,M
NA,NA,55,NA,2,AFSCTWL,310,2003,GOA,M
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,70,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,70,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,70,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,M
NA,NA,50,NA,2,AFSCTWL,310,2003,GOA,F
NA,NA,60,NA,1,AFSCTWL,310,2003,GOA,F
NA,NA,65,NA,1,AFSCTWL,310,2003,GOA,F
