species,area_combo,survey_year,area,n_stations,n_pos_catch,area_cpue,boot_area_cpue,boot_bias,boot_sd,boot_lci,boot_uci,akfin_load_date
Spiny dogfish,FMP (with Inside waters),2015,CAN,168,162,0.0555763728028342,0.0555874202869847,1.1047484150567e-5,0.00506376422529506,0.0465769977097764,0.0674069281690305,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2015,WC,104,62,0.0407134168342208,0.0409502158197435,2.3679898552267e-4,0.00859327927047635,0.0265638199698432,0.0614196596298246,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2016,BSAI,290,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2016,CAN,169,162,0.0552284560362026,0.0554673753688427,2.38919332640086e-4,0.00706384722093601,0.0437621438146178,0.0712606470441602,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2016,GOA,761,340,0.0603951535206445,0.0604750104524442,7.98569317996822e-5,0.00466542770786929,0.0517817068035656,0.0696622282082329,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2016,WC,103,35,0.0355291675273577,0.0358971473532645,3.67979825906854e-4,0.00785748688450277,0.0225661614764633,0.0534860127657468,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2017,BSAI,324,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2017,GOA,764,397,0.0876894086070642,0.0877480953579192,5.86867508550054e-5,0.00528874138787496,0.0774110132446276,0.0976307583186349,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2017,WC,186,60,0.0323676401442564,0.0323405913755474,-2.70487687089385e-5,0.00596580840806957,0.0221636441807682,0.0457714425858144,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2018,BSAI,223,1,3.07724748555644e-5,3.13387368365398e-5,5.66261980975312e-7,3.09428641285323e-5,0,1.54467389143998e-4,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2018,GOA,782,393,0.0518559832361094,0.0516917070618497,-1.64276174259709e-4,0.00378825819120028,0.0453105988261995,0.0606213444199987,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2018,WC,116,56,0.0636730093867734,0.0638820235581203,2.09014171346958e-4,0.0114119999722358,0.0442489906531074,0.0894865661884936,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2019,BSAI,221,1,3.12515985968738e-5,3.15025334422423e-5,2.50934845368528e-7,3.11396889060905e-5,0,2.07304583799594e-4,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2019,GOA,874,460,0.0784839123591222,0.078350676426502,-1.33235932620199e-4,0.00460510670693329,0.0699551237848823,0.0877915869523532,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2019,WC,104,49,0.0364060687898022,0.036704184251933,2.98115462130835e-4,0.00901358153894666,0.0229671461960043,0.0602287720393549,2022-07-22T00:15:30Z
Spiny dogfish,FMP (without Inside waters),1998,BSAI,118,4,2.54520661590597e-4,2.53499417860683e-4,-1.02124372991454e-6,1.26464779083588e-4,6.41329607799637e-5,6.33203217678902e-4,2022-07-22T00:15:30Z
Spiny dogfish,FMP (without Inside waters),1998,GOA,705,400,0.0781297299835087,0.0782517549294263,1.22024945917565e-4,0.00589283436175018,0.0669408138400297,0.0895527531701344,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,1999,EGOA,190,28,0.0015429599075004,0.00155309787593448,1.01379684340874e-5,3.5570515893662e-4,0.00100052548188474,0.00248833122176139,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,1999,INSIDE,70,26,0.00810325617903919,0.00806854961942551,-3.47065596136859e-5,0.00184908503191529,0.00498204655612414,0.0125881356394761,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,1999,WC,84,2,1.70412226692931e-4,1.70516565691512e-4,1.043389985809e-7,1.21927630338881e-4,0,5.96670630072493e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,1999,WGOA,122,46,0.00818489527931872,0.0081979085384692,1.30132591504781e-5,0.00129071636747404,0.00591435273531235,0.0109635619430216,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2000,AI,98,2,2.96554882980886e-4,2.87056262636488e-4,-9.4986203443978e-6,2.35074695570019e-4,0,0.00134727497593826,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2000,BS,95,61,0.0104806282750041,0.0105053601936406,2.47319186365506e-5,0.00188343413225444,0.00790713251318555,0.0168297421002612,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2000,CAN,129,5,3.90954825612839e-4,3.90827782369379e-4,-1.27043243460185e-7,1.83658477059337e-4,1.65465678227692e-4,0.00100381108421542,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2000,CGOA,376,131,0.0096166587458439,0.00966277230299464,4.61135571507391e-5,0.00109591439669745,0.00760931741515246,0.0119200567044179,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2000,EGOA,183,23,0.00243583117519402,0.00241119019031775,-2.46409848762641e-5,9.74335404473039e-4,0.00114806074905076,0.00593709756645029,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2000,INSIDE,72,31,0.0137344821694401,0.0137962278172511,6.17456478110654e-5,0.00334197725987136,0.00876503563633107,0.0223969951541773,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2000,WGOA,129,43,0.00603388100561155,0.00600426709262388,-2.96139129876728e-5,0.00113742228130358,0.00411031682674671,0.00879547210682137,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2001,AI,96,4,5.23768137182826e-4,5.24221998814624e-4,4.53861631798005e-7,2.75184327450774e-4,2.07229744513495e-4,0.00147588455968191,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2001,BS,98,16,0.00237468371434676,0.00236422886435888,-1.04548499878791e-5,6.69127243331293e-4,0.00133507552151661,0.00412834740748477,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2001,CAN,170,6,3.61193404266672e-4,3.61147010713454e-4,-4.63935532179745e-8,1.42613691614186e-4,1.21653747969404e-4,7.2479257767311e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2001,CGOA,375,115,0.0105206907711948,0.0105239092765164,3.21850532166053e-6,0.00120470181215115,0.00833261712683204,0.0131521952424232,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2001,EGOA,188,9,0.00106991012086788,0.00105549974481542,-1.44103760524579e-5,6.03147890310789e-4,3.75886471779506e-4,0.00375172260919587,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2001,INSIDE,67,18,0.0134622414811414,0.0135448416558899,8.26001747484748e-5,0.003802017535137,0.00737937657147938,0.022034823583238,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2001,WC,84,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2001,WGOA,119,48,0.0128439973049043,0.0127456141489025,-9.83831560018231e-5,0.0022885574952001,0.00922845002411914,0.0184962571704828,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2002,AI,96,3,3.1546957664058e-4,3.09951063774794e-4,-5.5185128657859e-6,1.80367333597366e-4,1.03819964024771e-4,9.44398564087879e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2002,BS,100,22,0.00293152321427128,0.00294449599191883,1.29727776475518e-5,5.96611632788758e-4,0.00181922697610769,0.00424445410968782,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2002,CAN,171,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2002,CGOA,373,121,0.0116585198801316,0.0116372644567882,-2.12554233433755e-5,0.0012968256796548,0.00941309252907267,0.0145903465825647,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2002,EGOA,189,18,0.00149594594449232,0.00149640605284409,4.60108351769918e-7,3.67259042900815e-4,9.07168049399037e-4,0.00240195452287356,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2002,INSIDE,70,24,0.0134303106171541,0.0134248107006807,-5.49991647338238e-6,0.00335063968835068,0.00802889994041736,0.021631387991236,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2002,WC,84,1,1.18946926098128e-4,1.18240715822576e-4,-7.0621027555164e-7,1.17604305815101e-4,0,5.95237400868179e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2002,WGOA,126,43,0.0111164402730497,0.0110209516737138,-9.54885993359432e-5,0.002186412082215,0.00772910091828026,0.0172322172844886,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2003,AI,93,1,1.05150824012267e-4,1.07013449463453e-4,1.86262545118557e-6,1.06981895956554e-4,0,6.30961620628346e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2003,BS,103,34,0.00434478005398725,0.0043301509286196,-1.46291253676515e-5,6.74004361345258e-4,0.00317702303014105,0.00580872473783699,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2003,CAN,170,5,5.96098890421525e-5,5.79226672393451e-5,-1.68722180280742e-6,2.89781073040242e-5,2.23141904565704e-5,1.5629868411137e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2003,CGOA,387,114,0.0111453614127384,0.0111992209991393,5.3859586400886e-5,0.00131380575910438,0.00885059833868802,0.0141342700187419,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2003,EGOA,187,12,7.22342785625262e-4,7.29098514009387e-4,6.75572838412526e-6,2.15274511906635e-4,3.9274829229278e-4,0.0012675501108636,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2003,INSIDE,65,18,0.00666191440037652,0.0066076271371724,-5.42872632041183e-5,0.00163910042968101,0.00402447080843365,0.0113320639034391,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2003,WC,84,3,4.79052062937086e-4,4.84322965765855e-4,5.27090282876887e-6,2.88568495355103e-4,1.1920867640792e-4,0.00155790873540379,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2003,WGOA,122,43,0.0122690614261389,0.0122145575743022,-5.4503851836701e-5,0.00220304455256606,0.00871766232232926,0.0174004459196447,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2004,AI,93,2,3.55918934763121e-4,3.51409784304422e-4,-4.50915045869903e-6,2.51976425634063e-4,0,0.00124590118438309,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2004,BS,98,28,0.00343167356356374,0.00346526797484581,3.35944112820671e-5,6.97105419932823e-4,0.002323796050146,0.00518683196875229,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2004,CAN,170,7,1.57570118702823e-4,1.55061534541326e-4,-2.50858416149649e-6,6.91876054376776e-5,6.01275665921622e-5,4.05337122591107e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2004,CGOA,368,80,0.00741049490344843,0.00744155397753698,3.10590740885486e-5,0.00112543517072226,0.00559390817242382,0.0101162101662838,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2004,EGOA,185,5,3.35162609366412e-4,3.33456296242877e-4,-1.70631312353494e-6,1.67861191363748e-4,1.19085502984915e-4,9.09423392709933e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2004,INSIDE,69,17,0.0146404449512136,0.0146583659087378,1.79209575242069e-5,0.00388497840504944,0.0082481753712425,0.0241839420789303,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2004,WC,83,1,1.00636222196728e-4,9.89591857484307e-5,-1.67703644829705e-6,9.70624923234719e-5,0,5.03778845117224e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2004,WGOA,126,42,0.0100244764777959,0.0100016492729284,-2.2827204867416e-5,0.00212674348720404,0.00669009149529724,0.0152334001638551,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2005,AI,92,1,7.70439833861235e-5,7.62968459407597e-5,-7.47137445363777e-7,7.76843568258237e-5,0,4.62322562431372e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2005,BS,96,28,0.00304030929788323,0.0030228270876983,-1.74822101849355e-5,6.56391824475632e-4,0.00206426062448779,0.00486699603241312,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2005,CAN,168,5,4.2914729130967e-5,4.32714109204142e-5,3.56681789447207e-7,1.94507494589902e-5,1.71146420070066e-5,1.02656025324542e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2005,CGOA,387,82,0.00771940697541438,0.00772267265515702,3.26567974263774e-6,0.00116508993900456,0.005773137850789,0.0104224599180097,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2005,EGOA,189,12,6.47263993567671e-4,6.44737715528723e-4,-2.52627803894797e-6,2.18432061435209e-4,3.43046749319611e-4,0.00129430949034662,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2005,INSIDE,66,21,0.0149026846215764,0.0149677382323991,6.50536108227247e-5,0.00439406270078583,0.00771732348094432,0.0261090836687964,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2005,WC,84,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2005,WGOA,119,31,0.00647628643856621,0.00654972740747985,7.3440968913643e-5,0.00188740331877512,0.0038451133331682,0.0115738775626064,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2006,AI,97,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2006,BS,130,18,0.00216514138726699,0.00216982626989454,4.68488262755093e-6,5.83897803372379e-4,0.00129291192638897,0.00382439755003506,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2006,CAN,168,4,7.35493306176531e-5,7.32983815535014e-5,-2.50949064151641e-7,4.07781965883262e-5,2.07629890919301e-5,2.08292918960676e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2006,CGOA,383,91,0.00750835443156568,0.00754661405041967,3.82596188539929e-5,0.00104472916157158,0.00573883289863746,0.00994587181960492,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2006,EGOA,185,6,3.95722721291214e-4,3.87025515642358e-4,-8.69720564885558e-6,1.91937922463384e-4,1.36896573720384e-4,0.00114274189745515,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2006,INSIDE,71,23,0.0120623409124607,0.0120247086223959,-3.76322900647857e-5,0.00356160916636528,0.00671707197715192,0.0218536063766123,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2006,WC,109,1,1.01849903962816e-4,1.02252599737204e-4,4.02695774388896e-7,9.76826791112479e-5,0,5.28954436922712e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2006,WGOA,125,23,0.00371076145702934,0.00370414813643538,-6.61332059395366e-6,0.00101114578920493,0.00222168498895629,0.00658372458267068,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2007,AI,88,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2007,BS,132,22,0.00199592378655372,0.00199642015890852,4.9637235480281e-7,3.9510377100812e-4,0.00132761354931006,0.00289982192459978,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2007,CAN,172,5,1.06338985053465e-4,1.07745433999792e-4,1.40644894632694e-6,5.5421907884886e-5,3.54211918842058e-5,2.95412467035742e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2007,CGOA,389,74,0.00784984342846494,0.00782872697311629,-2.11164553486475e-5,0.00121861871487777,0.00572022870099563,0.010611055750941,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2007,EGOA,191,9,5.28299280200093e-4,5.23280536654646e-4,-5.01874354544795e-6,1.8116331441119e-4,2.63276794175432e-4,0.0010058381636479,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2007,INSIDE,68,20,0.00893289393734094,0.00899479542703839,6.19014896974489e-5,0.00222832213023594,0.00534876582809373,0.0143599882484652,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2007,WC,102,2,2.11377039487646e-4,2.00746733676182e-4,-1.06303058114638e-5,1.47683366906427e-4,0,8.40268590568432e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2007,WGOA,122,18,0.00326869960661515,0.00329036893525819,2.16693286430453e-5,9.50488422016167e-4,0.00184667041495733,0.00574739328833332,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2008,AI,90,3,3.39158098612373e-4,3.43024995339768e-4,3.86689672739421e-6,1.94124109865196e-4,1.12205324157566e-4,9.04624777821554e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2008,BS,125,12,0.00122145731497614,0.00120925776537331,-1.21995496028344e-5,3.5272052625932e-4,6.57580904992951e-4,0.00212027978513809,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2008,CAN,170,5,6.00326577658246e-5,5.97481978284563e-5,-2.84459937368261e-7,2.61276244119667e-5,2.39601961957145e-5,1.32044838567635e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2008,CGOA,387,61,0.0053663057866233,0.00534579998251031,-2.05058041129851e-5,8.30686419337551e-4,0.00405920702244377,0.00745034768832228,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2008,EGOA,188,9,2.95209657478538e-4,2.91713126793755e-4,-3.49653068478309e-6,1.28493530424293e-4,1.29279181480954e-4,7.59539089927002e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2008,INSIDE,68,26,0.0130381923416984,0.0129806466096518,-5.75457320466082e-5,0.00315175226039196,0.00809925091351096,0.0207807379479764,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2008,WC,122,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2008,WGOA,119,4,0.00145077828686753,0.00144024064346931,-1.0537643398212e-5,8.74206895334446e-4,3.38567563753042e-4,0.00485962621975273,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2009,AI,94,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2009,BS,124,30,0.00239218220854722,0.00241216879736435,1.99865888171327e-5,4.46355662535251e-4,0.00168678469659377,0.00356186307944414,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2009,CAN,171,9,7.63987334787739e-5,7.65464092929564e-5,1.47675814182459e-7,2.49803747144953e-5,3.40196974017977e-5,1.36037266810933e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2009,CGOA,378,84,0.00490809252591392,0.00489092828538269,-1.71642405312339e-5,7.81484491471493e-4,0.00363626417465186,0.0067497191969111,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2009,EGOA,180,9,3.984340191222e-4,4.06378673019271e-4,7.944653897071e-6,1.35497865702625e-4,1.97988946067947e-4,7.58111186427056e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2009,INSIDE,66,15,0.00733644112183494,0.00731324376818516,-2.31973536497874e-5,0.00225694257220245,0.00390149619978973,0.0129571585595421,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2009,WC,101,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2009,WGOA,121,13,0.00101809575153865,0.00102064689852466,2.55114698600317e-6,2.81728795297821e-4,5.42181606532104e-4,0.00169336816825259,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2010,AI,89,3,2.81978779212108e-4,2.82704967580114e-4,7.26188368006353e-7,1.71663959396764e-4,7.04414124800567e-5,9.14199873847409e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2010,BS,128,18,0.00152596624645484,0.00154529128634924,1.93250398943976e-5,4.26078897825443e-4,9.0795620638606e-4,0.00275739532164887,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2010,CAN,170,4,3.71716449096104e-5,3.6836284357256e-5,-3.35360552354319e-7,2.03917871470854e-5,7.44874910777154e-6,1.0423269741189e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2010,CGOA,383,40,0.00261892625508379,0.00262354819393837,4.62193885458328e-6,5.9125979823053e-4,0.00167399287157319,0.00411706187955294,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2010,EGOA,186,5,1.69661038985662e-4,1.68375423175866e-4,-1.28561580979656e-6,7.34843201933216e-5,6.77292587308811e-5,3.74504867479673e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2010,INSIDE,66,17,0.0062273049331233,0.00623608231514911,8.77738202581264e-6,0.00208293966492514,0.00314962183176918,0.0126572311935496,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2010,WC,83,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2010,WGOA,120,5,6.35785739989592e-4,6.2313611320461e-4,-1.26496267849818e-5,3.10567857085054e-4,2.1307603995789e-4,0.0016974574198551,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2011,AI,88,1,9.47734068490007e-5,9.67829163233612e-5,2.00950947436047e-6,9.6578754576408e-5,0,5.69963774309819e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2011,BS,128,11,7.23414745858116e-4,7.24722803800428e-4,1.30805794231208e-6,2.08654831257582e-4,3.30761668474042e-4,0.00118697483739001,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2011,CAN,170,3,3.02035568715357e-5,2.96443998969617e-5,-5.59156974573977e-7,1.6983170568301e-5,1.00068482480269e-5,8.58525380342414e-5,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2011,CGOA,383,38,0.00254311201763542,0.00252717227021669,-1.59397474187289e-5,5.89877452075994e-4,0.00164525362722392,0.00426597843211907,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2011,EGOA,185,5,4.52814008302508e-4,4.56198013010785e-4,3.38400470827765e-6,2.30302935773434e-4,1.35348077684316e-4,0.00129242529236885,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2011,INSIDE,67,18,0.00711905572809814,0.00708399546351625,-3.50602645818885e-5,0.00221005452298926,0.00390772923933789,0.013259604789429,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2011,WC,134,1,6.26175274051594e-5,6.0875903035305e-5,-1.74162436985446e-6,6.04772024683764e-5,0,3.72880904502537e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2011,WGOA,125,2,1.34453887599612e-4,1.28729053761153e-4,-5.72483383845879e-6,9.16657560192448e-5,0,5.1549677057593e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2012,AI,94,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2012,BS,127,7,9.96538386915293e-4,0.00102840577265559,3.18673857403055e-5,4.25106800634463e-4,3.01098455460689e-4,0.0020960131671392,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2012,CAN,168,2,3.00503343099692e-5,3.07511121503089e-5,7.00777840339661e-7,2.20506128020912e-5,0,1.1857640604622e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2012,CGOA,387,36,0.00232406016918328,0.00235647438847122,3.24142192879369e-5,4.46406145490887e-4,0.00150455009372006,0.0032580282067316,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2012,EGOA,188,4,4.66183453122292e-4,4.73913548327835e-4,7.73009520554257e-6,2.56051084049742e-4,1.32617936682794e-4,0.00133173241415745,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2012,INSIDE,67,13,0.0058455502297657,0.00587425573432553,2.87055045598335e-5,0.00189248421825165,0.00301265173901463,0.0107583345215953,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2012,WC,94,1,5.48593823397745e-5,5.62033078778646e-5,1.34392553809006e-6,5.55256124019497e-5,0,3.31199301292141e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2012,WGOA,125,1,1.0059910475545e-4,1.0254321153625e-4,1.94410678080392e-6,1.02184713236312e-4,0,6.0427713126517e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2013,AI,91,1,9.03471450763111e-5,8.89106017148586e-5,-1.43654336145245e-6,8.77649798540049e-5,0,5.42886160096021e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2013,BS,125,5,4.08362613855523e-4,4.041821704307e-4,-4.18044342482312e-6,1.90780121424598e-4,1.36129365263714e-4,0.00102063570334403,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2013,CAN,169,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2013,CGOA,381,55,0.00374056348605762,0.00374336234088681,2.79885482918794e-6,6.66925655106271e-4,0.00260033200578247,0.00526605534269871,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2013,EGOA,185,1,9.00737421417467e-5,8.43592940497771e-5,-5.71444809196968e-6,8.67462041968635e-5,0,5.39938571234124e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2013,INSIDE,67,14,0.00743122696076845,0.00748099169915108,4.97647383826301e-5,0.00255843883681817,0.00364902463203133,0.014468302376273,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2013,WC,118,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2013,WGOA,126,1,6.61480374956047e-5,6.64465351038769e-5,2.98497608272258e-7,6.61276826086602e-5,0,3.30547412674044e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2014,AI,101,1,7.19431417641945e-5,7.0251086212543007e-005,-1.69205555165159e-6,7.21335746493748e-5,0,4.32418195910884e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2014,BS,173,15,9.21141976216695e-4,9.18546801800651e-4,-2.59517441604453e-6,2.44157565779176e-4,5.04727191646194e-4,0.00154134625746287,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2014,CAN,168,3,2.5616285126331e-5,2.54126935030058e-5,-2.03591623325215e-7,1.47480894702334e-5,8.5268368605842508e-006,6.83734799550804e-5,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2014,CGOA,383,38,0.00162651405051295,0.00162182834358798,-4.68570692496056e-6,3.32181369328092e-4,0.00110661719048334,0.00250379606957683,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2014,EGOA,182,1,3.98355631535527e-5,3.91165408697891e-5,-7.19022283763584e-7,4.11869556381773e-5,0,2.40529813578644e-4,2022-07-22T00:15:30Z
Sleeper shark,NMFS management area,2014,INSIDE,69,20,0.00415892316212833,0.00417272376567495,1.38006035466237e-5,0.00104653620212226,0.00239581403751087,0.00676338965550269,2022-07-22T00:15:30Z
Sleeper shark,FMP (with Inside waters),1998,BSAI,118,20,0.00229304041364639,0.00229409357180298,1.05315815659415e-6,6.90951896711696e-4,0.00132261594003213,0.00451881917223818,2022-07-22T00:15:30Z
Sleeper shark,FMP (with Inside waters),1998,CAN,130,2,1.10570085425491e-4,1.07656234313303e-4,-2.91385111218857e-6,7.48839553125489e-5,0,3.87038951947964e-4,2022-07-22T00:15:30Z
Sleeper shark,FMP (with Inside waters),1998,GOA,772,222,0.00715404650720111,0.00714803701642056,-6.00949078054767e-6,7.0352372864211e-4,0.00594071280323002,0.00869414195276315,2022-07-22T00:15:30Z
Sleeper shark,FMP (with Inside waters),1999,BSAI,99,7,0.00168418341485724,0.00167110727059618,-1.30761442610624e-5,7.79028770479226e-4,6.07583536003418e-4,0.00403812676209242,2022-07-22T00:15:30Z
Sleeper shark,FMP (with Inside waters),1999,CAN,169,6,2.62263231425764e-4,2.61856928672918e-4,-4.06302752845413e-7,1.13168163152956e-4,1.11734363217498e-4,5.75246645596239e-4,2022-07-22T00:15:30Z
