Year,Project,Trip No,Vessel Name,Trip Comments,Set No,Longline System,Station No,Area Description,G Stat Area,Start Latitude Decimal Degrees,Start Longitude Decimal Degree,End Latitude Decimal Degrees,End Longitude Decimal Degrees,Time Second Anchor Overboard,Time First Buoy Onboard,Time First Anchor Onboard,Time Second Anchor Onboard,Start Depth Fathoms,End Depth Fathoms,Avg Depth Fathoms,Substrate Type,Haul Back Order,Wind Direction,Wind Speed Knots,Set Comment,Subset No,Subset Condition,Subset Comments,Hooks - Total Number,Hooks - Number with Bait,Hooks - Number Bare,Hooks - Number Invalid,Sablefish,Dogfish,Sleeper Shark
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",10,ADFG Conventional,37,White Rock in Middle,345731,57.53833,-134.75317,57.56617,-134.75167,7/27/2019 8:50,7/27/2019 13:56,7/27/2019 14:06,7/27/2019 16:14,346,315,328,Unknown,Same,SE,5-15 kts,"Hauled opposite, gear cut and lost end @ 1420 after 37 hooks. Start haul on 2nd end @ 1436. 2nd Anchor on board @ 1453. End of last gear reached @ 1614. Snarls on parted end. ",11,Valid,,45,15,18,1,10,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",10,ADFG Conventional,37,White Rock in Middle,345731,57.53833,-134.75317,57.56617,-134.75167,7/27/2019 8:50,7/27/2019 13:56,7/27/2019 14:06,7/27/2019 16:14,346,315,328,Unknown,Same,SE,5-15 kts,"Hauled opposite, gear cut and lost end @ 1420 after 37 hooks. Start haul on 2nd end @ 1436. 2nd Anchor on board @ 1453. End of last gear reached @ 1614. Snarls on parted end. ",12,Valid,,45,15,14,0,14,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",10,ADFG Conventional,37,White Rock in Middle,345731,57.53833,-134.75317,57.56617,-134.75167,7/27/2019 8:50,7/27/2019 13:56,7/27/2019 14:06,7/27/2019 16:14,346,315,328,Unknown,Same,SE,5-15 kts,"Hauled opposite, gear cut and lost end @ 1420 after 37 hooks. Start haul on 2nd end @ 1436. 2nd Anchor on board @ 1453. End of last gear reached @ 1614. Snarls on parted end. ",13,Valid,,44,15,14,3,11,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",10,ADFG Conventional,37,White Rock in Middle,345731,57.53833,-134.75317,57.56617,-134.75167,7/27/2019 8:50,7/27/2019 13:56,7/27/2019 14:06,7/27/2019 16:14,346,315,328,Unknown,Same,SE,5-15 kts,"Hauled opposite, gear cut and lost end @ 1420 after 37 hooks. Start haul on 2nd end @ 1436. 2nd Anchor on board @ 1453. End of last gear reached @ 1614. Snarls on parted end. ",14,Valid,,46,7,26,0,11,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",10,ADFG Conventional,37,White Rock in Middle,345731,57.53833,-134.75317,57.56617,-134.75167,7/27/2019 8:50,7/27/2019 13:56,7/27/2019 14:06,7/27/2019 16:14,346,315,328,Unknown,Same,SE,5-15 kts,"Hauled opposite, gear cut and lost end @ 1420 after 37 hooks. Start haul on 2nd end @ 1436. 2nd Anchor on board @ 1453. End of last gear reached @ 1614. Snarls on parted end. ",15,Valid,,45,9,18,2,13,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",10,ADFG Conventional,37,White Rock in Middle,345731,57.53833,-134.75317,57.56617,-134.75167,7/27/2019 8:50,7/27/2019 13:56,7/27/2019 14:06,7/27/2019 16:14,346,315,328,Unknown,Same,SE,5-15 kts,"Hauled opposite, gear cut and lost end @ 1420 after 37 hooks. Start haul on 2nd end @ 1436. 2nd Anchor on board @ 1453. End of last gear reached @ 1614. Snarls on parted end. ",16,Valid,,44,16,14,1,10,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",10,ADFG Conventional,37,White Rock in Middle,345731,57.53833,-134.75317,57.56617,-134.75167,7/27/2019 8:50,7/27/2019 13:56,7/27/2019 14:06,7/27/2019 16:14,346,315,328,Unknown,Same,SE,5-15 kts,"Hauled opposite, gear cut and lost end @ 1420 after 37 hooks. Start haul on 2nd end @ 1436. 2nd Anchor on board @ 1453. End of last gear reached @ 1614. Snarls on parted end. ",17,Valid,,45,22,15,0,7,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",10,ADFG Conventional,37,White Rock in Middle,345731,57.53833,-134.75317,57.56617,-134.75167,7/27/2019 8:50,7/27/2019 13:56,7/27/2019 14:06,7/27/2019 16:14,346,315,328,Unknown,Same,SE,5-15 kts,"Hauled opposite, gear cut and lost end @ 1420 after 37 hooks. Start haul on 2nd end @ 1436. 2nd Anchor on board @ 1453. End of last gear reached @ 1614. Snarls on parted end. ",18,Valid,,45,17,16,0,10,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",10,ADFG Conventional,37,White Rock in Middle,345731,57.53833,-134.75317,57.56617,-134.75167,7/27/2019 8:50,7/27/2019 13:56,7/27/2019 14:06,7/27/2019 16:14,346,315,328,Unknown,Same,SE,5-15 kts,"Hauled opposite, gear cut and lost end @ 1420 after 37 hooks. Start haul on 2nd end @ 1436. 2nd Anchor on board @ 1453. End of last gear reached @ 1614. Snarls on parted end. ",19,Valid,,45,21,9,1,12,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",10,ADFG Conventional,37,White Rock in Middle,345731,57.53833,-134.75317,57.56617,-134.75167,7/27/2019 8:50,7/27/2019 13:56,7/27/2019 14:06,7/27/2019 16:14,346,315,328,Unknown,Same,SE,5-15 kts,"Hauled opposite, gear cut and lost end @ 1420 after 37 hooks. Start haul on 2nd end @ 1436. 2nd Anchor on board @ 1453. End of last gear reached @ 1614. Snarls on parted end. ",20,Valid,,46,9,21,2,12,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",10,ADFG Conventional,37,White Rock in Middle,345731,57.53833,-134.75317,57.56617,-134.75167,7/27/2019 8:50,7/27/2019 13:56,7/27/2019 14:06,7/27/2019 16:14,346,315,328,Unknown,Same,SE,5-15 kts,"Hauled opposite, gear cut and lost end @ 1420 after 37 hooks. Start haul on 2nd end @ 1436. 2nd Anchor on board @ 1453. End of last gear reached @ 1614. Snarls on parted end. ",21,Valid,,45,17,18,3,6,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",10,ADFG Conventional,37,White Rock in Middle,345731,57.53833,-134.75317,57.56617,-134.75167,7/27/2019 8:50,7/27/2019 13:56,7/27/2019 14:06,7/27/2019 16:14,346,315,328,Unknown,Same,SE,5-15 kts,"Hauled opposite, gear cut and lost end @ 1420 after 37 hooks. Start haul on 2nd end @ 1436. 2nd Anchor on board @ 1453. End of last gear reached @ 1614. Snarls on parted end. ",22,Valid,,45,16,8,8,10,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",10,ADFG Conventional,37,White Rock in Middle,345731,57.53833,-134.75317,57.56617,-134.75167,7/27/2019 8:50,7/27/2019 13:56,7/27/2019 14:06,7/27/2019 16:14,346,315,328,Unknown,Same,SE,5-15 kts,"Hauled opposite, gear cut and lost end @ 1420 after 37 hooks. Start haul on 2nd end @ 1436. 2nd Anchor on board @ 1453. End of last gear reached @ 1614. Snarls on parted end. ",23,Not Valid,Snarls due to parted gear,47,14,7,12,13,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",10,ADFG Conventional,37,White Rock in Middle,345731,57.53833,-134.75317,57.56617,-134.75167,7/27/2019 8:50,7/27/2019 13:56,7/27/2019 14:06,7/27/2019 16:14,346,315,328,Unknown,Same,SE,5-15 kts,"Hauled opposite, gear cut and lost end @ 1420 after 37 hooks. Start haul on 2nd end @ 1436. 2nd Anchor on board @ 1453. End of last gear reached @ 1614. Snarls on parted end. ",24,Not Valid,Snarl due to parted gear,45,18,13,10,4,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",10,ADFG Conventional,37,White Rock in Middle,345731,57.53833,-134.75317,57.56617,-134.75167,7/27/2019 8:50,7/27/2019 13:56,7/27/2019 14:06,7/27/2019 16:14,346,315,328,Unknown,Same,SE,5-15 kts,"Hauled opposite, gear cut and lost end @ 1420 after 37 hooks. Start haul on 2nd end @ 1436. 2nd Anchor on board @ 1453. End of last gear reached @ 1614. Snarls on parted end. ",25,Not Valid,Snarl due to parted gear.,40,18,5,6,9,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,1,Valid,,49,10,13,0,22,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,2,Valid,,48,17,22,4,4,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,3,Valid,,43,26,7,1,8,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,4,Valid,,45,24,12,0,9,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,5,Valid,,44,20,12,0,11,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,6,Valid,,46,32,5,0,7,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,7,Valid,,44,27,11,0,5,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,8,Valid,,43,26,8,0,7,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,9,Valid,,44,38,2,1,3,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,10,Valid,,45,21,15,1,7,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,11,Valid,,45,23,11,2,6,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,12,Valid,,47,23,13,0,11,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,13,Valid,,43,20,12,0,11,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,14,Valid,,45,20,18,0,6,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,15,Valid,,46,17,8,0,20,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,16,Valid,,45,15,20,1,7,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,17,Valid,,44,7,26,0,10,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,18,Valid,,44,13,15,0,13,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,19,Valid,,46,17,14,0,11,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,20,Valid,,42,15,18,0,8,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,21,Valid,,43,10,21,5,6,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,22,Valid,,49,16,15,0,15,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,23,Valid,,42,12,10,4,14,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,24,Valid,,41,7,19,0,14,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",11,ADFG Conventional,35,N Danger Point,345731,57.54383,-134.70167,57.51717,-134.70183,7/27/2019 13:15,7/27/2019 16:58,7/27/2019 17:10,7/27/2019 18:43,284,337,321,Unknown,Same,S,0-5 kts,,25,Valid,,44,10,15,6,11,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",12,ADFG Conventional,33,Distant Pt. Middle,345701,57.424,-134.69433,57.45267,-134.69333,7/28/2019 6:26,7/28/2019 10:21,7/28/2019 10:27,7/28/2019 11:48,291,298,298,Unknown,Same,S,5-15 kts,,1,Valid,,48,20,19,0,9,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",12,ADFG Conventional,33,Distant Pt. Middle,345701,57.424,-134.69433,57.45267,-134.69333,7/28/2019 6:26,7/28/2019 10:21,7/28/2019 10:27,7/28/2019 11:48,291,298,298,Unknown,Same,S,5-15 kts,,2,Valid,,45,12,22,0,10,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",12,ADFG Conventional,33,Distant Pt. Middle,345701,57.424,-134.69433,57.45267,-134.69333,7/28/2019 6:26,7/28/2019 10:21,7/28/2019 10:27,7/28/2019 11:48,291,298,298,Unknown,Same,S,5-15 kts,,3,Valid,,45,11,16,2,12,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",12,ADFG Conventional,33,Distant Pt. Middle,345701,57.424,-134.69433,57.45267,-134.69333,7/28/2019 6:26,7/28/2019 10:21,7/28/2019 10:27,7/28/2019 11:48,291,298,298,Unknown,Same,S,5-15 kts,,4,Valid,,45,16,19,0,10,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",12,ADFG Conventional,33,Distant Pt. Middle,345701,57.424,-134.69433,57.45267,-134.69333,7/28/2019 6:26,7/28/2019 10:21,7/28/2019 10:27,7/28/2019 11:48,291,298,298,Unknown,Same,S,5-15 kts,,5,Valid,,43,25,9,0,9,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",12,ADFG Conventional,33,Distant Pt. Middle,345701,57.424,-134.69433,57.45267,-134.69333,7/28/2019 6:26,7/28/2019 10:21,7/28/2019 10:27,7/28/2019 11:48,291,298,298,Unknown,Same,S,5-15 kts,,6,Valid,,46,18,9,3,14,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",12,ADFG Conventional,33,Distant Pt. Middle,345701,57.424,-134.69433,57.45267,-134.69333,7/28/2019 6:26,7/28/2019 10:21,7/28/2019 10:27,7/28/2019 11:48,291,298,298,Unknown,Same,S,5-15 kts,,7,Valid,,45,11,19,1,12,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",12,ADFG Conventional,33,Distant Pt. Middle,345701,57.424,-134.69433,57.45267,-134.69333,7/28/2019 6:26,7/28/2019 10:21,7/28/2019 10:27,7/28/2019 11:48,291,298,298,Unknown,Same,S,5-15 kts,,8,Valid,,45,11,19,0,14,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",12,ADFG Conventional,33,Distant Pt. Middle,345701,57.424,-134.69433,57.45267,-134.69333,7/28/2019 6:26,7/28/2019 10:21,7/28/2019 10:27,7/28/2019 11:48,291,298,298,Unknown,Same,S,5-15 kts,,9,Valid,,46,13,18,2,13,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",12,ADFG Conventional,33,Distant Pt. Middle,345701,57.424,-134.69433,57.45267,-134.69333,7/28/2019 6:26,7/28/2019 10:21,7/28/2019 10:27,7/28/2019 11:48,291,298,298,Unknown,Same,S,5-15 kts,,10,Valid,,43,13,9,2,19,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",12,ADFG Conventional,33,Distant Pt. Middle,345701,57.424,-134.69433,57.45267,-134.69333,7/28/2019 6:26,7/28/2019 10:21,7/28/2019 10:27,7/28/2019 11:48,291,298,298,Unknown,Same,S,5-15 kts,,11,Valid,,45,16,13,0,16,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",12,ADFG Conventional,33,Distant Pt. Middle,345701,57.424,-134.69433,57.45267,-134.69333,7/28/2019 6:26,7/28/2019 10:21,7/28/2019 10:27,7/28/2019 11:48,291,298,298,Unknown,Same,S,5-15 kts,,12,Valid,,45,23,9,0,13,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",12,ADFG Conventional,33,Distant Pt. Middle,345701,57.424,-134.69433,57.45267,-134.69333,7/28/2019 6:26,7/28/2019 10:21,7/28/2019 10:27,7/28/2019 11:48,291,298,298,Unknown,Same,S,5-15 kts,,13,Valid,,45,16,13,0,15,0,0
2019,Chatham Sablefish LL Survey,3,Magia,"ADFG crew : Mike Vaughn & Jane Sullivan. Skipper- Jon Hill. Crew- Paul Rioux, Jake Mayer & Jeff Loccricio.",12,ADFG Conventional,33,Distant Pt. Middle,345701,57.424,-134.69433,57.45267,-134.69333,7/28/2019 6:26,7/28/2019 10:21,7/28/2019 10:27,7/28/2019 11:48,291,298,298,Unknown,Same,S,5-15 kts,,14,Valid,,46,10,15,3,15,0,0
