=========================================================================
Parameter Value(s)
-------------------------------------------------------------------------
"Survey: AI,GOA,EBS_SHELF,EBS_SLOPE,NBS"
"Year: 2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1980"
"Common Name: spiny dogfish"
=========================================================================
"Survey","Year","Cruise Join ID","Haul Join ID","Catch Join ID","Cruise Number","Vessel Number","Haul Number","Starting Latitude (dd)","Starting Longitude (dd)","Ending Latitude (dd)","Ending Longitude (dd)","Stratum","Stratum INPFC Area","Stratum Min Depth (m)","Stratum Max Depth (m)","Stratum Description","Stratum Regulatory Area Name","Stratum Type","Domain","Density","Gear Performance","Satisfactory Gear Performance","Gear Performance Note","Gear Depth","Bottom Depth","Species Code","Common Name","Scientific Name","Length (mm)","Frequency","Sex","Sample Type","Length Type","akfin_load_date"
GOA,2003,1166835,1167045,1192118,200301,147,146,56.81179,-154.40739,56.80206,-154.3907,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",55,62,310,spiny dogfish,Squalus suckleyi,820,1,Female,1,5,24-SEP-19
GOA,2005,-608,-13146,-389424,200501,143,267,55.64227,-134.03,55.63251,-134.04401,151,Southeastern,101,200,"Prince of Wales Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",151,158,310,spiny dogfish,Squalus suckleyi,590,1,Male,1,5,24-SEP-19
GOA,2005,-608,-13146,-389424,200501,143,267,55.64227,-134.03,55.63251,-134.04401,151,Southeastern,101,200,"Prince of Wales Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",151,158,310,spiny dogfish,Squalus suckleyi,730,1,Male,1,5,24-SEP-19
GOA,2005,-608,-13152,-389523,200501,143,273,55.59113,-134.4754,55.60344,-134.4734,251,Southeastern,201,300,"Prince of Wales Slope/Gullies",EASTERN GOA,SLOPE,,,0,Y,"Good performance",233,240,310,spiny dogfish,Squalus suckleyi,720,1,Female,1,5,24-SEP-19
GOA,2005,-608,-13178,-390282,200501,143,299,54.75897,-133.4449,54.75007,-133.4603,151,Southeastern,101,200,"Prince of Wales Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",137,144,310,spiny dogfish,Squalus suckleyi,730,1,Male,1,5,24-SEP-19
GOA,2001,1077656,1078116,1088095,200101,94,230,58.86685,-150.298,58.86666,-150.2731,131,Kodiak,101,200,"Portlock Flats",CENTRAL GOA,SHELF,,,0,Y,"Good performance",163,170,310,spiny dogfish,Squalus suckleyi,700,1,Female,1,5,24-SEP-19
GOA,2001,1077656,1078129,1088334,200101,94,244,59.61292,-148.8842,59.61189,-148.85651,133,Kodiak,101,200,"Kenai Flats",CENTRAL GOA,SHELF,,,0,Y,"Good performance",170,176,310,spiny dogfish,Squalus suckleyi,1000,1,Female,1,5,24-SEP-19
GOA,2001,1077656,1078131,1088377,200101,94,246,59.77625,-147.4492,59.7653,-147.46899,33,Kodiak,1,100,"Kenai Peninsula",CENTRAL GOA,SHELF,,,1.1,Y,"Minor hang(s)",77,83,310,spiny dogfish,Squalus suckleyi,850,2,Male,1,5,24-SEP-19
GOA,2001,1077656,1078132,1088391,200101,94,247,59.65745,-148.14259,59.64639,-148.1272,33,Kodiak,1,100,"Kenai Peninsula",CENTRAL GOA,SHELF,,,2.1,Y,"Wing damaged",67,74,310,spiny dogfish,Squalus suckleyi,830,1,Female,1,5,24-SEP-19
GOA,2001,1077656,1078133,1088396,200101,94,248,59.94186,-148.5464,59.92949,-148.5674,33,Kodiak,1,100,"Kenai Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",35,42,310,spiny dogfish,Squalus suckleyi,830,1,Male,1,5,24-SEP-19
GOA,2001,1077656,1078136,1088446,200101,94,251,59.41408,-149.74631,59.40104,-149.74561,133,Kodiak,101,200,"Kenai Flats",CENTRAL GOA,SHELF,,,0,Y,"Good performance",181,188,310,spiny dogfish,Squalus suckleyi,850,1,Female,1,5,24-SEP-19
GOA,2001,1077656,1078137,1088468,200101,94,252,59.78004,-149.5751,59.7933,-149.5735,33,Kodiak,1,100,"Kenai Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",104,111,310,spiny dogfish,Squalus suckleyi,710,1,Female,1,5,24-SEP-19
GOA,2001,1077656,1078139,1088516,200101,94,254,59.17773,-150.2496,59.19072,-150.2608,133,Kodiak,101,200,"Kenai Flats",CENTRAL GOA,SHELF,,,0,Y,"Good performance",135,141,310,spiny dogfish,Squalus suckleyi,660,1,Female,1,5,24-SEP-19
GOA,2001,1077656,1078142,1088567,200101,94,257,59.61022,-153.255,59.61025,-153.2256,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",12,20,310,spiny dogfish,Squalus suckleyi,760,1,Male,1,5,24-SEP-19
GOA,2001,1077656,1078142,1088567,200101,94,257,59.61022,-153.255,59.61025,-153.2256,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",12,20,310,spiny dogfish,Squalus suckleyi,900,1,Male,1,5,24-SEP-19
GOA,2001,1077656,1078142,1088567,200101,94,257,59.61022,-153.255,59.61025,-153.2256,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",12,20,310,spiny dogfish,Squalus suckleyi,760,1,Female,1,5,24-SEP-19
GOA,2001,1077656,1078142,1088567,200101,94,257,59.61022,-153.255,59.61025,-153.2256,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",12,20,310,spiny dogfish,Squalus suckleyi,810,2,Female,1,5,24-SEP-19
GOA,2001,1077656,1078142,1088567,200101,94,257,59.61022,-153.255,59.61025,-153.2256,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",12,20,310,spiny dogfish,Squalus suckleyi,950,2,Female,1,5,24-SEP-19
GOA,2001,1077656,1078142,1088567,200101,94,257,59.61022,-153.255,59.61025,-153.2256,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",12,20,310,spiny dogfish,Squalus suckleyi,960,1,Female,1,5,24-SEP-19
GOA,2001,1077656,1078143,1088575,200101,94,258,59.10059,-153.52879,59.11731,-153.5305,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",29,36,310,spiny dogfish,Squalus suckleyi,810,1,Male,1,5,24-SEP-19
GOA,2001,1077656,1078143,1088575,200101,94,258,59.10059,-153.52879,59.11731,-153.5305,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",29,36,310,spiny dogfish,Squalus suckleyi,1020,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1166980,1190718,200301,147,151,56.75269,-154.3815,56.75272,-154.3566,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",59,66,310,spiny dogfish,Squalus suckleyi,770,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1166997,1191137,200301,147,172,58.49102,-152.6655,58.48853,-152.6396,30,Kodiak,1,100,"Albatross Shallows",CENTRAL GOA,SHELF,,,1.12,Y,"Hauled back early due to hang(s)",168,175,310,spiny dogfish,Squalus suckleyi,840,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167034,1191874,200301,147,175,58.77075,-152.65041,58.78369,-152.6611,132,Kodiak,101,200,"Barren Islands",CENTRAL GOA,SHELF,,,0,Y,"Good performance",200,206,310,spiny dogfish,Squalus suckleyi,750,1,Male,1,5,24-SEP-19
GOA,2003,1166835,1167000,1191203,200301,147,176,58.7878,-152.48151,58.78444,-152.5052,132,Kodiak,101,200,"Barren Islands",CENTRAL GOA,SHELF,,,0,Y,"Good performance",177,184,310,spiny dogfish,Squalus suckleyi,780,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167004,1191252,200301,147,181,59.28212,-153.5614,59.27709,-153.5378,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",24,32,310,spiny dogfish,Squalus suckleyi,990,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167005,1191272,200301,147,182,59.38835,-153.77071,59.37965,-153.75169,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",11,19,310,spiny dogfish,Squalus suckleyi,700,1,Male,1,5,24-SEP-19
GOA,2003,1166835,1167005,1191272,200301,147,182,59.38835,-153.77071,59.37965,-153.75169,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",11,19,310,spiny dogfish,Squalus suckleyi,760,1,Male,1,5,24-SEP-19
GOA,2003,1166835,1167005,1191272,200301,147,182,59.38835,-153.77071,59.37965,-153.75169,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",11,19,310,spiny dogfish,Squalus suckleyi,800,1,Male,1,5,24-SEP-19
GOA,2003,1166835,1167005,1191272,200301,147,182,59.38835,-153.77071,59.37965,-153.75169,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",11,19,310,spiny dogfish,Squalus suckleyi,810,1,Male,1,5,24-SEP-19
GOA,2003,1166835,1167005,1191272,200301,147,182,59.38835,-153.77071,59.37965,-153.75169,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",11,19,310,spiny dogfish,Squalus suckleyi,930,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167005,1191272,200301,147,182,59.38835,-153.77071,59.37965,-153.75169,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",11,19,310,spiny dogfish,Squalus suckleyi,940,3,Female,1,5,24-SEP-19
GOA,2003,1166835,1167005,1191272,200301,147,182,59.38835,-153.77071,59.37965,-153.75169,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",11,19,310,spiny dogfish,Squalus suckleyi,970,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167029,1191745,200301,147,183,59.57711,-153.15491,59.56695,-153.16879,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",22,30,310,spiny dogfish,Squalus suckleyi,800,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167029,1191745,200301,147,183,59.57711,-153.15491,59.56695,-153.16879,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",22,30,310,spiny dogfish,Squalus suckleyi,860,2,Female,1,5,24-SEP-19
GOA,2003,1166835,1167006,1191292,200301,147,184,59.49089,-153.0867,59.49825,-153.06329,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",35,43,310,spiny dogfish,Squalus suckleyi,890,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167015,1191423,200301,147,195,58.45803,-151.9984,58.45655,-152.0218,30,Kodiak,1,100,"Albatross Shallows",CENTRAL GOA,SHELF,,,0,Y,"Good performance",114,121,310,spiny dogfish,Squalus suckleyi,720,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167044,1192093,200301,147,197,58.43941,-152.07739,58.43667,-152.0545,30,Kodiak,1,100,"Albatross Shallows",CENTRAL GOA,SHELF,,,0,Y,"Good performance",119,126,310,spiny dogfish,Squalus suckleyi,800,3,Female,1,5,24-SEP-19
GOA,2003,1166835,1167024,1191639,200301,147,206,58.30121,-151.1669,58.29515,-151.1458,30,Kodiak,1,100,"Albatross Shallows",CENTRAL GOA,SHELF,,,0,Y,"Good performance",83,90,310,spiny dogfish,Squalus suckleyi,930,1,Male,1,5,24-SEP-19
GOA,2003,1166835,1167036,1191927,200301,147,207,58.30952,-151.2028,58.31046,-151.22881,30,Kodiak,1,100,"Albatross Shallows",CENTRAL GOA,SHELF,,,0,Y,"Good performance",77,84,310,spiny dogfish,Squalus suckleyi,770,1,Male,1,5,24-SEP-19
GOA,2003,1166835,1167026,1191676,200301,147,209,58.39526,-150.7301,58.40768,-150.74249,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",64,71,310,spiny dogfish,Squalus suckleyi,780,2,Male,1,5,24-SEP-19
GOA,2003,1166835,1167026,1191676,200301,147,209,58.39526,-150.7301,58.40768,-150.74249,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",64,71,310,spiny dogfish,Squalus suckleyi,720,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167026,1191676,200301,147,209,58.39526,-150.7301,58.40768,-150.74249,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",64,71,310,spiny dogfish,Squalus suckleyi,900,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167040,1192002,200301,147,210,58.40104,-150.67529,58.41366,-150.66811,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",66,73,310,spiny dogfish,Squalus suckleyi,780,1,Male,1,5,24-SEP-19
GOA,2003,1166835,1167040,1192002,200301,147,210,58.40104,-150.67529,58.41366,-150.66811,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",66,73,310,spiny dogfish,Squalus suckleyi,970,1,Male,1,5,24-SEP-19
GOA,2003,1166835,1167040,1192002,200301,147,210,58.40104,-150.67529,58.41366,-150.66811,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",66,73,310,spiny dogfish,Squalus suckleyi,730,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167040,1192002,200301,147,210,58.40104,-150.67529,58.41366,-150.66811,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",66,73,310,spiny dogfish,Squalus suckleyi,800,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167049,1192230,200301,147,215,58.97634,-149.98959,58.96468,-149.9837,230,Kodiak,201,300,"Kenai Gullies",CENTRAL GOA,GULLY,,,0,Y,"Good performance",212,219,310,spiny dogfish,Squalus suckleyi,740,2,Male,1,5,24-SEP-19
GOA,2003,1166835,1167058,1192368,200301,147,226,58.73562,-150.1255,58.74365,-150.14481,131,Kodiak,101,200,"Portlock Flats",CENTRAL GOA,SHELF,,,5.8,Y,"Light footrope contact",152,159,310,spiny dogfish,Squalus suckleyi,840,1,Male,1,5,24-SEP-19
GOA,2003,1166835,1167068,1192540,200301,147,236,59.04655,-151.53349,59.04188,-151.5118,33,Kodiak,1,100,"Kenai Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",108,115,310,spiny dogfish,Squalus suckleyi,800,1,Male,1,5,24-SEP-19
GOA,2003,1166835,1167072,1192611,200301,147,242,60.23479,-145.9545,60.23637,-145.9306,140,Yakutat,101,200,"Middleton Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",100,107,310,spiny dogfish,Squalus suckleyi,700,1,Male,1,5,24-SEP-19
GOA,2003,1166835,1167072,1192611,200301,147,242,60.23479,-145.9545,60.23637,-145.9306,140,Yakutat,101,200,"Middleton Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",100,107,310,spiny dogfish,Squalus suckleyi,680,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167075,1192681,200301,147,245,60.22839,-145.58521,60.22276,-145.56351,41,Yakutat,1,100,"Middleton Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",43,50,310,spiny dogfish,Squalus suckleyi,760,1,Male,1,5,24-SEP-19
GOA,2003,1166835,1167076,1188125,200301,147,246,60.08624,-145.00951,60.08602,-144.9843,41,Yakutat,1,100,"Middleton Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",88,95,310,spiny dogfish,Squalus suckleyi,830,1,Male,1,5,24-SEP-19
GOA,2003,1166835,1167076,1188125,200301,147,246,60.08624,-145.00951,60.08602,-144.9843,41,Yakutat,1,100,"Middleton Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",88,95,310,spiny dogfish,Squalus suckleyi,640,2,Female,1,5,24-SEP-19
GOA,2003,1166835,1167076,1188125,200301,147,246,60.08624,-145.00951,60.08602,-144.9843,41,Yakutat,1,100,"Middleton Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",88,95,310,spiny dogfish,Squalus suckleyi,860,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167077,1192717,200301,147,247,59.58032,-141.7254,59.57724,-141.7019,141,Yakutat,101,200,"Yakataga Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",136,143,310,spiny dogfish,Squalus suckleyi,660,2,Female,1,5,24-SEP-19
GOA,2003,1166835,1167077,1192717,200301,147,247,59.58032,-141.7254,59.57724,-141.7019,141,Yakutat,101,200,"Yakataga Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",136,143,310,spiny dogfish,Squalus suckleyi,760,2,Female,1,5,24-SEP-19
GOA,2003,1166835,1167077,1192717,200301,147,247,59.58032,-141.7254,59.57724,-141.7019,141,Yakutat,101,200,"Yakataga Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",136,143,310,spiny dogfish,Squalus suckleyi,870,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167078,1192728,200301,147,248,59.58052,-141.4539,59.5804,-141.43,141,Yakutat,101,200,"Yakataga Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",113,120,310,spiny dogfish,Squalus suckleyi,760,1,Male,1,5,24-SEP-19
GOA,2003,1166835,1167078,1192728,200301,147,248,59.58052,-141.4539,59.5804,-141.43,141,Yakutat,101,200,"Yakataga Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",113,120,310,spiny dogfish,Squalus suckleyi,690,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167078,1192728,200301,147,248,59.58052,-141.4539,59.5804,-141.43,141,Yakutat,101,200,"Yakataga Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",113,120,310,spiny dogfish,Squalus suckleyi,710,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167080,1192760,200301,147,250,59.52517,-140.53239,59.51822,-140.5112,240,Yakutat,201,300,"Yakutat Gullies",EASTERN GOA,GULLY,,,0,Y,"Good performance",245,251,310,spiny dogfish,Squalus suckleyi,730,1,Male,1,5,24-SEP-19
GOA,2003,1166835,1167082,1192807,200301,147,252,59.77153,-139.80409,59.7681,-139.82761,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",52,59,310,spiny dogfish,Squalus suckleyi,770,1,Male,1,5,24-SEP-19
GOA,2003,1166835,1167085,1192858,200301,147,257,58.96319,-138.38651,58.96244,-138.3623,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",62,70,310,spiny dogfish,Squalus suckleyi,800,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167086,1192870,200301,147,258,58.56977,-137.95821,58.56753,-137.93449,143,Yakutat,101,200,"Fairweather Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",115,122,310,spiny dogfish,Squalus suckleyi,730,1,Male,1,5,24-SEP-19
GOA,2003,1166835,1167086,1192870,200301,147,258,58.56977,-137.95821,58.56753,-137.93449,143,Yakutat,101,200,"Fairweather Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",115,122,310,spiny dogfish,Squalus suckleyi,850,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167087,1188150,200301,147,259,58.55022,-138.0168,58.54944,-137.9928,143,Yakutat,101,200,"Fairweather Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",126,132,310,spiny dogfish,Squalus suckleyi,810,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167087,1188150,200301,147,259,58.55022,-138.0168,58.54944,-137.9928,143,Yakutat,101,200,"Fairweather Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",126,132,310,spiny dogfish,Squalus suckleyi,830,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167088,1192901,200301,147,260,58.49658,-137.5614,58.48986,-137.54221,143,Yakutat,101,200,"Fairweather Shelf",EASTERN GOA,SHELF,,,5.8,Y,"Light footrope contact",156,162,310,spiny dogfish,Squalus suckleyi,640,2,Female,1,5,24-SEP-19
GOA,2003,1166835,1167088,1192901,200301,147,260,58.49658,-137.5614,58.48986,-137.54221,143,Yakutat,101,200,"Fairweather Shelf",EASTERN GOA,SHELF,,,5.8,Y,"Light footrope contact",156,162,310,spiny dogfish,Squalus suckleyi,670,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167088,1192901,200301,147,260,58.49658,-137.5614,58.48986,-137.54221,143,Yakutat,101,200,"Fairweather Shelf",EASTERN GOA,SHELF,,,5.8,Y,"Light footrope contact",156,162,310,spiny dogfish,Squalus suckleyi,780,2,Female,1,5,24-SEP-19
GOA,2003,1166835,1167088,1192901,200301,147,260,58.49658,-137.5614,58.48986,-137.54221,143,Yakutat,101,200,"Fairweather Shelf",EASTERN GOA,SHELF,,,5.8,Y,"Light footrope contact",156,162,310,spiny dogfish,Squalus suckleyi,840,1,Female,1,5,24-SEP-19
GOA,2003,1166835,1167114,1193363,200301,147,261,58.21644,-136.7993,58.22853,-136.7933,50,Southeastern,1,100,"Southeastern Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",82,89,310,spiny dogfish,Squalus suckleyi,920,1,Male,1,5,24-SEP-19
GOA,2005,-609,-13322,-364957,200501,147,124,56.74198,-154.5251,56.75121,-154.5408,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",26,33,310,spiny dogfish,Squalus suckleyi,960,1,Female,1,5,24-SEP-19
GOA,2003,1173315,1173483,1177219,200301,134,128,56.10252,-155.5251,56.09045,-155.5278,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",36,43,310,spiny dogfish,Squalus suckleyi,920,1,Female,1,5,24-SEP-19
GOA,2003,1173315,1173405,1174622,200301,134,150,56.58886,-152.9292,56.58179,-152.9099,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",83,90,310,spiny dogfish,Squalus suckleyi,900,2,Female,1,5,24-SEP-19
GOA,2005,-609,-13372,-366463,200501,147,174,59.81865,-152.71809,59.80972,-152.7364,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,5.1,Y,"Net came off bottom",26,33,310,spiny dogfish,Squalus suckleyi,880,1,Male,1,5,24-SEP-19
GOA,2013,-687,-10719,-290288,201301,176,241,59.41803,-148.19559,59.42764,-148.21237,133,Kodiak,101,200,"Kenai Flats",CENTRAL GOA,SHELF,,,0,Y,"Good performance",199,203,310,spiny dogfish,Squalus suckleyi,730,1,Female,1,5,24-SEP-19
GOA,2013,-687,-10725,-290470,201301,176,247,59.51075,-146.53686,59.50153,-146.55786,41,Yakutat,1,100,"Middleton Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",90,94,310,spiny dogfish,Squalus suckleyi,710,1,Male,1,5,24-SEP-19
GOA,2013,-687,-10745,-290999,201301,176,267,59.66264,-140.79041,59.66219,-140.7617,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",56,63,310,spiny dogfish,Squalus suckleyi,720,1,Male,1,5,24-SEP-19
GOA,2013,-687,-10745,-290999,201301,176,267,59.66264,-140.79041,59.66219,-140.7617,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",56,63,310,spiny dogfish,Squalus suckleyi,730,1,Male,1,5,24-SEP-19
GOA,2013,-687,-10745,-290999,201301,176,267,59.66264,-140.79041,59.66219,-140.7617,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",56,63,310,spiny dogfish,Squalus suckleyi,770,2,Male,1,5,24-SEP-19
GOA,2013,-687,-10745,-290999,201301,176,267,59.66264,-140.79041,59.66219,-140.7617,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",56,63,310,spiny dogfish,Squalus suckleyi,800,1,Male,1,5,24-SEP-19
GOA,2013,-687,-10745,-290999,201301,176,267,59.66264,-140.79041,59.66219,-140.7617,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",56,63,310,spiny dogfish,Squalus suckleyi,680,1,Female,1,5,24-SEP-19
GOA,2013,-687,-10745,-290999,201301,176,267,59.66264,-140.79041,59.66219,-140.7617,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",56,63,310,spiny dogfish,Squalus suckleyi,710,2,Female,1,5,24-SEP-19
GOA,2009,-636,-5879,-155839,200901,143,259,59.7851,-139.82021,59.78045,-139.8463,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,4,Y,"Caught unspecified object",37,44,310,spiny dogfish,Squalus suckleyi,820,1,Male,1,5,24-SEP-19
GOA,2009,-636,-5879,-155839,200901,143,259,59.7851,-139.82021,59.78045,-139.8463,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,4,Y,"Caught unspecified object",37,44,310,spiny dogfish,Squalus suckleyi,920,1,Female,1,5,24-SEP-19
GOA,2009,-636,-5885,-155973,200901,143,265,58.77676,-138.1192,58.78284,-138.1432,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",80,86,310,spiny dogfish,Squalus suckleyi,810,1,Female,1,5,24-SEP-19
GOA,2009,-636,-5900,-156327,200901,143,280,55.15431,-133.6734,55.1419,-133.6671,151,Southeastern,101,200,"Prince of Wales Shelf",EASTERN GOA,SHELF,,,4,Y,"Caught unspecified object",163,169,310,spiny dogfish,Squalus suckleyi,630,1,Male,1,5,24-SEP-19
GOA,2013,-687,-10759,-291354,201301,176,282,58.58554,-138.8826,58.57275,-138.8858,143,Yakutat,101,200,"Fairweather Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",99,106,310,spiny dogfish,Squalus suckleyi,790,1,Male,1,5,24-SEP-19
GOA,2013,-687,-10762,-291403,201301,176,285,58.07152,-136.97303,58.07028,-136.94888,350,Southeastern,301,500,"Southeastern Deep Gullies",EASTERN GOA,GULLY,,,0,Y,"Good performance",351,357,310,spiny dogfish,Squalus suckleyi,660,1,Female,1,5,24-SEP-19
GOA,2013,-687,-10774,-291657,201301,176,297,55.49813,-134.59322,55.51161,-134.59373,251,Southeastern,201,300,"Prince of Wales Slope/Gullies",EASTERN GOA,SLOPE,,,0,Y,"Good performance",196,202,310,spiny dogfish,Squalus suckleyi,860,1,Male,1,5,24-SEP-19
GOA,2011,-668,-7737,-207010,201101,148,175,57.37672,-151.99975,57.389,-151.99982,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",66,74,310,spiny dogfish,Squalus suckleyi,810,1,Female,1,5,24-SEP-19
GOA,2007,-623,-3552,-81603,200701,147,217,58.73935,-149.4344,58.7389,-149.46001,131,Kodiak,101,200,"Portlock Flats",CENTRAL GOA,SHELF,,,0,Y,"Good performance",174,180,310,spiny dogfish,Squalus suckleyi,660,1,Male,1,5,24-SEP-19
