=========================================================================
Parameter Value(s)
-------------------------------------------------------------------------
"Year: 2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010"
"Species Common Name: Spiny dogfish"
=========================================================================
"Year","Country","Vessel Number","Station Number","Geographic Area Name","Geographic Area Code","NPFMC Sablefish Mgmt Area","Geographic Area RPN Flag","Station Type Description","Active Flag","NMFS Area Code","Depth Stratum","Stratum Description","Haul Date","Start Latitude (DD)","Start Hemi NS","Start Longitude (DD)","Start Hemi EW","End Latitude (DD)","End Hemi NS","End Longitude (DD)","End Hemi EW","Species Code","Common Name","Sex","Length","Frequencey","Loaded to Repository"
2017,United States,81,90,W Yakutat slope,38,West Yakutat,1,Standard,1,640,2,101-200m,02-AUG-17,59.501666666666665,N,-145.53649999999999,W,59.523333333333333,N,-145.81433333333334,W,310,"Spiny dogfish",1,71,1,04-SEP-20
2017,United States,81,90,W Yakutat slope,38,West Yakutat,1,Standard,1,640,2,101-200m,02-AUG-17,59.501666666666665,N,-145.53649999999999,W,59.523333333333333,N,-145.81433333333334,W,310,"Spiny dogfish",1,75,2,04-SEP-20
2017,United States,81,87,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,2,101-200m,07-AUG-17,59.125,N,-148.65049999999999,W,58.969999999999999,N,-148.64766666666668,W,310,"Spiny dogfish",1,67,2,04-SEP-20
2017,United States,81,87,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,2,101-200m,07-AUG-17,59.125,N,-148.65049999999999,W,58.969999999999999,N,-148.64766666666668,W,310,"Spiny dogfish",1,69,1,04-SEP-20
2017,United States,81,87,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,2,101-200m,07-AUG-17,59.125,N,-148.65049999999999,W,58.969999999999999,N,-148.64766666666668,W,310,"Spiny dogfish",2,71,1,04-SEP-20
2017,United States,81,99,East Yakutat slope,39,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,18-JUL-17,57.945,N,-137.38333333333333,W,57.88666666666667,N,-137.607,W,310,"Spiny dogfish",2,69,1,04-SEP-20
2017,United States,81,99,East Yakutat slope,39,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,18-JUL-17,57.945,N,-137.38333333333333,W,57.88666666666667,N,-137.607,W,310,"Spiny dogfish",2,74,1,04-SEP-20
2017,United States,81,90,W Yakutat slope,38,West Yakutat,1,Standard,1,640,2,101-200m,02-AUG-17,59.501666666666665,N,-145.53649999999999,W,59.523333333333333,N,-145.81433333333334,W,310,"Spiny dogfish",1,59,2,04-SEP-20
2017,United States,81,91,W Yakutat slope,38,West Yakutat,1,Standard,1,640,2,101-200m,01-AUG-17,59.518333333333331,N,-144.72383333333335,W,59.453333333333333,N,-144.96449999999999,W,310,"Spiny dogfish",2,56,1,04-SEP-20
2017,United States,81,91,W Yakutat slope,38,West Yakutat,1,Standard,1,640,2,101-200m,01-AUG-17,59.518333333333331,N,-144.72383333333335,W,59.453333333333333,N,-144.96449999999999,W,310,"Spiny dogfish",1,62,1,04-SEP-20
2017,United States,81,87,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,2,101-200m,07-AUG-17,59.125,N,-148.65049999999999,W,58.969999999999999,N,-148.64766666666668,W,310,"Spiny dogfish",1,59,1,04-SEP-20
2018,United States,96,71,Shumagin Slope,25,Western Gulf of Alaska,1,Standard,1,610,2,101-200m,25-JUN-18,54.511666666666663,N,-159.25966666666667,W,54.388333333333335,N,-159.41183333333333,W,310,"Spiny dogfish",1,62,1,04-SEP-20
2018,United States,96,70,Shumagin Slope,25,Western Gulf of Alaska,1,Standard,1,610,2,101-200m,24-JUN-18,54.365000000000002,N,-160.23633333333333,W,54.226666666666667,N,-160.32016666666667,W,310,"Spiny dogfish",1,54,1,04-SEP-20
2017,United States,81,132,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,2,101-200m,08-AUG-17,59.078333333333333,N,-149.4135,W,59.036666666666669,N,-149.51983333333334,W,310,"Spiny dogfish",1,62,1,04-SEP-20
2017,United States,81,132,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,2,101-200m,08-AUG-17,59.078333333333333,N,-149.4135,W,59.036666666666669,N,-149.51983333333334,W,310,"Spiny dogfish",1,66,3,04-SEP-20
2017,United States,81,132,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,2,101-200m,08-AUG-17,59.078333333333333,N,-149.4135,W,59.036666666666669,N,-149.51983333333334,W,310,"Spiny dogfish",1,68,1,04-SEP-20
2017,United States,81,107,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,08-JUL-17,54.901666666666664,N,-134.29316666666668,W,55.008333333333333,N,-134.44716666666667,W,310,"Spiny dogfish",2,66,1,04-SEP-20
2017,United States,81,132,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,08-AUG-17,59.078333333333333,N,-149.4135,W,59.036666666666669,N,-149.51983333333334,W,310,"Spiny dogfish",1,59,1,04-SEP-20
2017,United States,81,132,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,08-AUG-17,59.078333333333333,N,-149.4135,W,59.036666666666669,N,-149.51983333333334,W,310,"Spiny dogfish",1,61,9,04-SEP-20
2017,United States,81,132,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,08-AUG-17,59.078333333333333,N,-149.4135,W,59.036666666666669,N,-149.51983333333334,W,310,"Spiny dogfish",1,62,3,04-SEP-20
2017,United States,81,134,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,05-AUG-17,59.615000000000002,N,-146.96966666666665,W,59.55833333333333,N,-147.04483333333334,W,310,"Spiny dogfish",2,57,1,04-SEP-20
2017,United States,81,134,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,05-AUG-17,59.615000000000002,N,-146.96966666666665,W,59.55833333333333,N,-147.04483333333334,W,310,"Spiny dogfish",1,59,4,04-SEP-20
2017,United States,81,134,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,05-AUG-17,59.615000000000002,N,-146.96966666666665,W,59.55833333333333,N,-147.04483333333334,W,310,"Spiny dogfish",1,61,7,04-SEP-20
2017,United States,81,136,W-Grounds,41,West Yakutat,0,Standard,1,640,2,101-200m,30-JUL-17,59.744999999999997,N,-143.57433333333333,W,59.763333333333335,N,-143.70933333333335,W,310,"Spiny dogfish",2,70,2,04-SEP-20
2017,United States,81,136,W-Grounds,41,West Yakutat,0,Standard,1,640,2,101-200m,30-JUL-17,59.744999999999997,N,-143.57433333333333,W,59.763333333333335,N,-143.70933333333335,W,310,"Spiny dogfish",2,76,1,04-SEP-20
2017,United States,81,136,W-Grounds,41,West Yakutat,0,Standard,1,640,3,201-300m,30-JUL-17,59.744999999999997,N,-143.57433333333333,W,59.763333333333335,N,-143.70933333333335,W,310,"Spiny dogfish",1,58,2,04-SEP-20
2017,United States,81,138,Yakutat Valley,42,West Yakutat,0,Standard,1,640,3,201-300m,25-JUL-17,59.416666666666664,N,-140.93833333333333,W,59.426666666666669,N,-141.0795,W,310,"Spiny dogfish",2,97,1,04-SEP-20
2017,United States,81,142,Spencer Gully,46,East Yakutat/Southeast,1,Standard,1,650,5,401-600m,17-JUL-17,57.916666666666664,N,-137.006,W,57.918333333333337,N,-137.12716666666665,W,310,"Spiny dogfish",1,76,1,04-SEP-20
2017,United States,81,143,Spencer Gully,46,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,17-JUL-17,57.966666666666669,N,-137.08433333333332,W,57.969999999999999,N,-137.20699999999999,W,310,"Spiny dogfish",2,51,1,04-SEP-20
2017,United States,81,143,Spencer Gully,46,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,17-JUL-17,57.966666666666669,N,-137.08433333333332,W,57.969999999999999,N,-137.20699999999999,W,310,"Spiny dogfish",1,64,1,04-SEP-20
2017,United States,81,143,Spencer Gully,46,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,17-JUL-17,57.966666666666669,N,-137.08433333333332,W,57.969999999999999,N,-137.20699999999999,W,310,"Spiny dogfish",2,68,1,04-SEP-20
2017,United States,81,143,Spencer Gully,46,East Yakutat/Southeast,1,Standard,1,650,5,401-600m,17-JUL-17,57.966666666666669,N,-137.08433333333332,W,57.969999999999999,N,-137.20699999999999,W,310,"Spiny dogfish",1,64,1,04-SEP-20
2017,United States,81,143,Spencer Gully,46,East Yakutat/Southeast,1,Standard,1,650,5,401-600m,17-JUL-17,57.966666666666669,N,-137.08433333333332,W,57.969999999999999,N,-137.20699999999999,W,310,"Spiny dogfish",1,66,2,04-SEP-20
2017,United States,81,144,Ommaney Trench,47,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,11-JUL-17,55.931666666666665,N,-134.90950000000001,W,55.994999999999997,N,-134.9135,W,310,"Spiny dogfish",2,49,1,04-SEP-20
2017,United States,81,144,Ommaney Trench,47,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,11-JUL-17,55.931666666666665,N,-134.90950000000001,W,55.994999999999997,N,-134.9135,W,310,"Spiny dogfish",2,56,1,04-SEP-20
2017,United States,81,144,Ommaney Trench,47,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,11-JUL-17,55.931666666666665,N,-134.90950000000001,W,55.994999999999997,N,-134.9135,W,310,"Spiny dogfish",2,57,1,04-SEP-20
2017,United States,81,144,Ommaney Trench,47,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,11-JUL-17,55.931666666666665,N,-134.90950000000001,W,55.994999999999997,N,-134.9135,W,310,"Spiny dogfish",2,59,1,04-SEP-20
2017,United States,81,144,Ommaney Trench,47,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,11-JUL-17,55.931666666666665,N,-134.90950000000001,W,55.994999999999997,N,-134.9135,W,310,"Spiny dogfish",2,60,2,04-SEP-20
2017,United States,81,144,Ommaney Trench,47,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,11-JUL-17,55.931666666666665,N,-134.90950000000001,W,55.994999999999997,N,-134.9135,W,310,"Spiny dogfish",2,70,1,04-SEP-20
2017,United States,81,144,Ommaney Trench,47,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,11-JUL-17,55.931666666666665,N,-134.90950000000001,W,55.994999999999997,N,-134.9135,W,310,"Spiny dogfish",1,77,2,04-SEP-20
2017,United States,81,99,East Yakutat slope,39,East Yakutat/Southeast,1,Standard,1,650,7,801-1000m,18-JUL-17,57.945,N,-137.38333333333333,W,57.88666666666667,N,-137.607,W,310,"Spiny dogfish",2,71,1,04-SEP-20
2017,United States,81,99,East Yakutat slope,39,East Yakutat/Southeast,1,Standard,1,650,7,801-1000m,18-JUL-17,57.945,N,-137.38333333333333,W,57.88666666666667,N,-137.607,W,310,"Spiny dogfish",2,76,1,04-SEP-20
2017,United States,81,99,East Yakutat slope,39,East Yakutat/Southeast,1,Standard,1,650,7,801-1000m,18-JUL-17,57.945,N,-137.38333333333333,W,57.88666666666667,N,-137.607,W,310,"Spiny dogfish",2,85,1,04-SEP-20
2017,United States,81,148,Dixon Entrance,55,East Yakutat/Southeast,1,Standard,1,650,2,101-200m,06-JUL-17,54.646666666666668,N,-132.83233333333334,W,54.603333333333332,N,-132.91399999999999,W,310,"Spiny dogfish",2,61,1,04-SEP-20
2017,United States,81,148,Dixon Entrance,55,East Yakutat/Southeast,1,Standard,1,650,2,101-200m,06-JUL-17,54.646666666666668,N,-132.83233333333334,W,54.603333333333332,N,-132.91399999999999,W,310,"Spiny dogfish",1,64,3,04-SEP-20
2017,United States,81,101,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,15-JUL-17,57.19166666666667,N,-136.24233333333333,W,57.289999999999999,N,-136.38166666666666,W,310,"Spiny dogfish",1,55,1,04-SEP-20
2017,United States,81,101,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,15-JUL-17,57.19166666666667,N,-136.24233333333333,W,57.289999999999999,N,-136.38166666666666,W,310,"Spiny dogfish",1,64,1,04-SEP-20
2017,United States,81,102,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,14-JUL-17,56.853333333333332,N,-136.00266666666667,W,56.969999999999999,N,-136.12899999999999,W,310,"Spiny dogfish",1,49,1,04-SEP-20
2017,United States,81,130,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,2,101-200m,09-AUG-17,58.728333333333332,N,-149.19283333333334,W,58.766666666666666,N,-149.08449999999999,W,310,"Spiny dogfish",1,62,1,04-SEP-20
2017,United States,81,130,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,2,101-200m,09-AUG-17,58.728333333333332,N,-149.19283333333334,W,58.766666666666666,N,-149.08449999999999,W,310,"Spiny dogfish",2,84,1,04-SEP-20
2017,United States,81,107,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,08-JUL-17,54.901666666666664,N,-134.29316666666668,W,55.008333333333333,N,-134.44716666666667,W,310,"Spiny dogfish",1,60,1,04-SEP-20
2017,United States,81,107,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,08-JUL-17,54.901666666666664,N,-134.29316666666668,W,55.008333333333333,N,-134.44716666666667,W,310,"Spiny dogfish",1,64,1,04-SEP-20
2017,United States,81,133,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,08-AUG-17,58.951666666666668,N,-149.50716666666668,W,58.924999999999997,N,-149.61116666666666,W,310,"Spiny dogfish",1,64,3,04-SEP-20
2017,United States,81,133,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,08-AUG-17,58.951666666666668,N,-149.50716666666668,W,58.924999999999997,N,-149.61116666666666,W,310,"Spiny dogfish",1,65,3,04-SEP-20
2017,United States,81,134,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,05-AUG-17,59.615000000000002,N,-146.96966666666665,W,59.55833333333333,N,-147.04483333333334,W,310,"Spiny dogfish",2,65,1,04-SEP-20
2017,United States,81,134,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,05-AUG-17,59.615000000000002,N,-146.96966666666665,W,59.55833333333333,N,-147.04483333333334,W,310,"Spiny dogfish",2,68,1,04-SEP-20
2017,United States,81,135,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,05-AUG-17,59.521666666666668,N,-147.14850000000001,W,59.453333333333333,N,-147.14833333333334,W,310,"Spiny dogfish",1,63,10,04-SEP-20
2017,United States,81,136,W-Grounds,41,West Yakutat,0,Standard,1,640,2,101-200m,30-JUL-17,59.744999999999997,N,-143.57433333333333,W,59.763333333333335,N,-143.70933333333335,W,310,"Spiny dogfish",2,66,1,04-SEP-20
2017,United States,81,136,W-Grounds,41,West Yakutat,0,Standard,1,640,3,201-300m,30-JUL-17,59.744999999999997,N,-143.57433333333333,W,59.763333333333335,N,-143.70933333333335,W,310,"Spiny dogfish",1,67,2,04-SEP-20
2017,United States,81,136,W-Grounds,41,West Yakutat,0,Standard,1,640,3,201-300m,30-JUL-17,59.744999999999997,N,-143.57433333333333,W,59.763333333333335,N,-143.70933333333335,W,310,"Spiny dogfish",2,71,3,04-SEP-20
2017,United States,81,136,W-Grounds,41,West Yakutat,0,Standard,1,640,3,201-300m,30-JUL-17,59.744999999999997,N,-143.57433333333333,W,59.763333333333335,N,-143.70933333333335,W,310,"Spiny dogfish",2,77,1,04-SEP-20
2017,United States,81,139,Yakutat Valley,42,West Yakutat,0,Standard,1,640,4,301-400m,25-JUL-17,59.416666666666664,N,-141.16749999999999,W,59.358333333333334,N,-141.24716666666666,W,310,"Spiny dogfish",2,59,1,04-SEP-20
2017,United States,81,139,Yakutat Valley,42,West Yakutat,0,Standard,1,640,4,301-400m,25-JUL-17,59.416666666666664,N,-141.16749999999999,W,59.358333333333334,N,-141.24716666666666,W,310,"Spiny dogfish",1,60,2,04-SEP-20
2017,United States,81,139,Yakutat Valley,42,West Yakutat,0,Standard,1,640,4,301-400m,25-JUL-17,59.416666666666664,N,-141.16749999999999,W,59.358333333333334,N,-141.24716666666666,W,310,"Spiny dogfish",2,79,1,04-SEP-20
2017,United States,81,142,Spencer Gully,46,East Yakutat/Southeast,1,Standard,1,650,5,401-600m,17-JUL-17,57.916666666666664,N,-137.006,W,57.918333333333337,N,-137.12716666666665,W,310,"Spiny dogfish",2,80,1,04-SEP-20
2017,United States,81,142,Spencer Gully,46,East Yakutat/Southeast,1,Standard,1,650,5,401-600m,17-JUL-17,57.916666666666664,N,-137.006,W,57.918333333333337,N,-137.12716666666665,W,310,"Spiny dogfish",2,94,1,04-SEP-20
2017,United States,81,99,East Yakutat slope,39,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,18-JUL-17,57.945,N,-137.38333333333333,W,57.88666666666667,N,-137.607,W,310,"Spiny dogfish",2,49,1,04-SEP-20
2017,United States,81,99,East Yakutat slope,39,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,18-JUL-17,57.945,N,-137.38333333333333,W,57.88666666666667,N,-137.607,W,310,"Spiny dogfish",2,59,1,04-SEP-20
2017,United States,81,99,East Yakutat slope,39,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,18-JUL-17,57.945,N,-137.38333333333333,W,57.88666666666667,N,-137.607,W,310,"Spiny dogfish",2,65,1,04-SEP-20
2017,United States,81,143,Spencer Gully,46,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,17-JUL-17,57.966666666666669,N,-137.08433333333332,W,57.969999999999999,N,-137.20699999999999,W,310,"Spiny dogfish",1,63,1,04-SEP-20
2017,United States,81,144,Ommaney Trench,47,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,11-JUL-17,55.931666666666665,N,-134.90950000000001,W,55.994999999999997,N,-134.9135,W,310,"Spiny dogfish",2,82,1,04-SEP-20
2017,United States,81,145,Ommaney Trench,47,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,11-JUL-17,56.036666666666669,N,-134.93000000000001,W,56.088333333333331,N,-135.0215,W,310,"Spiny dogfish",2,61,1,04-SEP-20
2017,United States,81,145,Ommaney Trench,47,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,11-JUL-17,56.036666666666669,N,-134.93000000000001,W,56.088333333333331,N,-135.0215,W,310,"Spiny dogfish",2,69,1,04-SEP-20
2017,United States,81,148,Dixon Entrance,55,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,06-JUL-17,54.646666666666668,N,-132.83233333333334,W,54.603333333333332,N,-132.91399999999999,W,310,"Spiny dogfish",1,60,1,04-SEP-20
2017,United States,81,101,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,15-JUL-17,57.19166666666667,N,-136.24233333333333,W,57.289999999999999,N,-136.38166666666666,W,310,"Spiny dogfish",2,61,1,04-SEP-20
2017,United States,81,101,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,15-JUL-17,57.19166666666667,N,-136.24233333333333,W,57.289999999999999,N,-136.38166666666666,W,310,"Spiny dogfish",2,65,1,04-SEP-20
2017,United States,81,148,Dixon Entrance,55,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,06-JUL-17,54.646666666666668,N,-132.83233333333334,W,54.603333333333332,N,-132.91399999999999,W,310,"Spiny dogfish",1,51,1,04-SEP-20
2017,United States,81,148,Dixon Entrance,55,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,06-JUL-17,54.646666666666668,N,-132.83233333333334,W,54.603333333333332,N,-132.91399999999999,W,310,"Spiny dogfish",1,55,1,04-SEP-20
2017,United States,81,148,Dixon Entrance,55,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,06-JUL-17,54.646666666666668,N,-132.83233333333334,W,54.603333333333332,N,-132.91399999999999,W,310,"Spiny dogfish",1,58,1,04-SEP-20
2017,United States,81,148,Dixon Entrance,55,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,06-JUL-17,54.646666666666668,N,-132.83233333333334,W,54.603333333333332,N,-132.91399999999999,W,310,"Spiny dogfish",2,82,1,04-SEP-20
2017,United States,81,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,2,101-200m,13-JUL-17,56.384999999999998,N,-135.352,W,56.366666666666667,N,-135.61250000000001,W,310,"Spiny dogfish",2,56,1,04-SEP-20
2017,United States,81,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,2,101-200m,13-JUL-17,56.384999999999998,N,-135.352,W,56.366666666666667,N,-135.61250000000001,W,310,"Spiny dogfish",2,65,1,04-SEP-20
2017,United States,81,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,2,101-200m,13-JUL-17,56.384999999999998,N,-135.352,W,56.366666666666667,N,-135.61250000000001,W,310,"Spiny dogfish",2,66,1,04-SEP-20
2017,United States,81,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,2,101-200m,13-JUL-17,56.384999999999998,N,-135.352,W,56.366666666666667,N,-135.61250000000001,W,310,"Spiny dogfish",1,67,4,04-SEP-20
2017,United States,81,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,3,201-300m,13-JUL-17,56.384999999999998,N,-135.352,W,56.366666666666667,N,-135.61250000000001,W,310,"Spiny dogfish",1,56,2,04-SEP-20
2017,United States,81,75,Chirikof slope,30,Central Gulf of Alaska,1,Standard,1,620,2,101-200m,30-JUN-17,55.641666666666666,N,-155.84933333333333,W,55.498333333333335,N,-155.82966666666667,W,310,"Spiny dogfish",1,68,1,04-SEP-20
2017,United States,81,75,Chirikof slope,30,Central Gulf of Alaska,1,Standard,1,620,3,201-300m,30-JUN-17,55.641666666666666,N,-155.84933333333333,W,55.498333333333335,N,-155.82966666666667,W,310,"Spiny dogfish",2,77,1,04-SEP-20
2017,United States,81,69,Shumagin Slope,25,Western Gulf of Alaska,1,Standard,1,610,2,101-200m,24-JUN-17,54.313333333333333,N,-161.06533333333334,W,54.201666666666668,N,-161.24233333333333,W,310,"Spiny dogfish",2,77,1,04-SEP-20
2016,United States,96,135,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,05-AUG-16,59.521666666666668,N,-147.155,W,59.445,N,-147.15100000000001,W,310,"Spiny dogfish",1,72,1,04-SEP-20
2016,United States,96,132,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,2,101-200m,08-AUG-16,59.078333333333333,N,-149.40333333333334,W,59.036666666666669,N,-149.52183333333332,W,310,"Spiny dogfish",2,59,1,04-SEP-20
2016,United States,96,132,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,2,101-200m,08-AUG-16,59.078333333333333,N,-149.40333333333334,W,59.036666666666669,N,-149.52183333333332,W,310,"Spiny dogfish",2,64,1,04-SEP-20
2016,United States,96,132,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,2,101-200m,08-AUG-16,59.078333333333333,N,-149.40333333333334,W,59.036666666666669,N,-149.52183333333332,W,310,"Spiny dogfish",1,74,1,04-SEP-20
2016,United States,96,148,Dixon Entrance,55,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,05-JUL-16,54.646666666666668,N,-132.84216666666666,W,54.598333333333336,N,-132.93566666666666,W,310,"Spiny dogfish",2,61,1,04-SEP-20
2016,United States,96,87,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,07-AUG-16,59.125,N,-148.65033333333332,W,58.986666666666665,N,-148.64850000000001,W,310,"Spiny dogfish",1,66,1,04-SEP-20
2016,United States,96,100,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,15-JUL-16,57.618333333333332,N,-136.53683333333333,W,57.658333333333331,N,-136.74833333333333,W,310,"Spiny dogfish",2,64,1,04-SEP-20
2016,United States,96,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,3,201-300m,12-JUL-16,56.381666666666668,N,-135.34883333333335,W,56.368333333333332,N,-135.61449999999999,W,310,"Spiny dogfish",2,64,1,04-SEP-20
2016,United States,96,132,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,08-AUG-16,59.078333333333333,N,-149.40333333333334,W,59.036666666666669,N,-149.52183333333332,W,310,"Spiny dogfish",2,81,1,04-SEP-20
2016,United States,96,134,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,05-AUG-16,59.609999999999999,N,-146.98599999999999,W,59.548333333333332,N,-147.05916666666667,W,310,"Spiny dogfish",2,54,1,04-SEP-20
2016,United States,96,136,W-Grounds,41,West Yakutat,0,Standard,1,640,2,101-200m,29-JUL-16,59.759999999999998,N,-143.69999999999999,W,59.744999999999997,N,-143.56816666666666,W,310,"Spiny dogfish",2,62,1,04-SEP-20
2016,United States,96,136,W-Grounds,41,West Yakutat,0,Standard,1,640,3,201-300m,29-JUL-16,59.759999999999998,N,-143.69999999999999,W,59.744999999999997,N,-143.56816666666666,W,310,"Spiny dogfish",2,66,3,04-SEP-20
2016,United States,96,138,Yakutat Valley,42,West Yakutat,0,Standard,1,640,3,201-300m,24-JUL-16,59.416666666666664,N,-140.93450000000001,W,59.426666666666669,N,-141.08466666666666,W,310,"Spiny dogfish",1,63,1,04-SEP-20
2016,United States,96,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,2,101-200m,12-JUL-16,56.381666666666668,N,-135.34883333333335,W,56.368333333333332,N,-135.61449999999999,W,310,"Spiny dogfish",2,81,1,04-SEP-20
2016,United States,96,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,2,101-200m,12-JUL-16,56.381666666666668,N,-135.34883333333335,W,56.368333333333332,N,-135.61449999999999,W,310,"Spiny dogfish",2,91,1,04-SEP-20
2018,United States,96,148,Dixon Entrance,55,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,05-JUL-18,54.648333333333333,N,-132.83783333333332,W,54.601666666666667,N,-132.93066666666667,W,310,"Spiny dogfish",1,55,1,04-SEP-20
2018,United States,96,148,Dixon Entrance,55,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,05-JUL-18,54.648333333333333,N,-132.83783333333332,W,54.601666666666667,N,-132.93066666666667,W,310,"Spiny dogfish",2,55,2,04-SEP-20
2019,United States,81,97,East Yakutat slope,39,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,19-JUL-19,58.463999999999999,N,-139.47033333333334,W,58.420333333333332,N,-139.68799999999999,W,310,"Spiny dogfish",2,78,1,04-SEP-20
2019,United States,81,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,2,101-200m,12-JUL-19,56.383833333333335,N,-135.35216666666668,W,56.375500000000002,N,-135.64666666666668,W,310,"Spiny dogfish",2,81,1,04-SEP-20
2019,United States,81,98,East Yakutat slope,39,East Yakutat/Southeast,1,Standard,1,650,5,401-600m,18-JUL-19,58.140500000000003,N,-138.738,W,58.180666666666667,N,-138.96233333333333,W,310,"Spiny dogfish",2,81,1,04-SEP-20
2019,United States,81,98,East Yakutat slope,39,East Yakutat/Southeast,1,Standard,1,650,5,401-600m,18-JUL-19,58.140500000000003,N,-138.738,W,58.180666666666667,N,-138.96233333333333,W,310,"Spiny dogfish",2,92,2,04-SEP-20
2019,United States,81,107,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,5,401-600m,07-JUL-19,54.901000000000003,N,-134.28883333333334,W,55.009666666666668,N,-134.43350000000001,W,310,"Spiny dogfish",1,59,1,04-SEP-20
2019,United States,81,91,W Yakutat slope,38,West Yakutat,1,Standard,1,640,3,201-300m,31-JUL-19,59.517000000000003,N,-144.72466666666668,W,59.451333333333331,N,-144.95733333333334,W,310,"Spiny dogfish",1,59,1,04-SEP-20
