Year,FMP,Length,Sex,Source
2020,GOA,52,F,AFSCLL
2005,GOA,52,M,AFSCTWL
2007,GOA,52,M,AFSCTWL
2017,GOA,52,F,AFSCTWL
1999,GOA,52,M,AFSCTWL
2011,WC,53,M,IPHCLL
2011,WC,53,M,IPHCLL
2011,CAN,53,F,IPHCLL
2011,CAN,53,F,IPHCLL
2011,CAN,53,M,IPHCLL
2011,CAN,53,M,IPHCLL
2011,GOA,53,M,IPHCLL
2011,GOA,53,F,IPHCLL
2011,GOA,53,M,IPHCLL
2011,GOA,53,M,IPHCLL
2011,GOA,53,M,IPHCLL
2011,GOA,53,F,IPHCLL
2011,GOA,53,M,IPHCLL
2011,GOA,53,M,IPHCLL
2011,GOA,53,M,IPHCLL
2011,GOA,53,F,IPHCLL
2012,WC,53,F,IPHCLL
2012,CAN,53,M,IPHCLL
2012,CAN,53,M,IPHCLL
2012,CAN,53,M,IPHCLL
2012,CAN,53,M,IPHCLL
2012,CAN,53,F,IPHCLL
2012,GOA,53,F,IPHCLL
2013,CAN,53,F,IPHCLL
2013,CAN,53,M,IPHCLL
2013,CAN,53,M,IPHCLL
2013,CAN,53,F,IPHCLL
2013,CAN,53,F,IPHCLL
2013,CAN,53,F,IPHCLL
2013,CAN,53,F,IPHCLL
2013,CAN,53,M,IPHCLL
2013,GOA,53,F,IPHCLL
2013,GOA,53,F,IPHCLL
2013,GOA,53,M,IPHCLL
2013,GOA,53,F,IPHCLL
2013,GOA,53,F,IPHCLL
2014,CAN,53,F,IPHCLL
2014,CAN,53,M,IPHCLL
2014,CAN,53,F,IPHCLL
2014,CAN,53,M,IPHCLL
2014,CAN,53,F,IPHCLL
2014,CAN,53,F,IPHCLL
2014,CAN,53,F,IPHCLL
2014,GOA,53,F,IPHCLL
2014,GOA,53,F,IPHCLL
2015,CAN,53,M,IPHCLL
2016,CAN,53,F,IPHCLL
2016,CAN,53,M,IPHCLL
2016,CAN,53,F,IPHCLL
2016,CAN,53,F,IPHCLL
2016,CAN,53,M,IPHCLL
2016,CAN,53,F,IPHCLL
2016,CAN,53,F,IPHCLL
2017,WC,53,M,IPHCLL
2017,WC,53,M,IPHCLL
2017,WC,53,M,IPHCLL
2017,WC,53,F,IPHCLL
2017,WC,53,M,IPHCLL
2017,WC,53,M,IPHCLL
2017,CAN,53,M,IPHCLL
2017,CAN,53,F,IPHCLL
2017,CAN,53,F,IPHCLL
2017,CAN,53,F,IPHCLL
2017,CAN,53,F,IPHCLL
2017,CAN,53,M,IPHCLL
2018,WC,53,M,IPHCLL
2018,WC,53,F,IPHCLL
2018,WC,53,F,IPHCLL
2018,WC,53,F,IPHCLL
2018,WC,53,M,IPHCLL
2018,WC,53,M,IPHCLL
2018,WC,53,F,IPHCLL
2018,WC,53,F,IPHCLL
2018,CAN,53,M,IPHCLL
2018,CAN,53,F,IPHCLL
2018,CAN,53,F,IPHCLL
2018,CAN,53,F,IPHCLL
2018,CAN,53,F,IPHCLL
2018,CAN,53,F,IPHCLL
2018,GOA,53,F,IPHCLL
2018,GOA,53,F,IPHCLL
2019,CAN,53,F,IPHCLL
2019,CAN,53,F,IPHCLL
2019,GOA,53,M,IPHCLL
2019,GOA,53,F,IPHCLL
2019,GOA,53,M,IPHCLL
2019,GOA,53,F,IPHCLL
2019,GOA,53,F,IPHCLL
2010,GOA,53,F,AFSCLL
2011,GOA,53,F,AFSCLL
2011,GOA,53,F,AFSCLL
2011,GOA,53,F,AFSCLL
2011,GOA,53,M,AFSCLL
2011,GOA,53,M,AFSCLL
2012,GOA,53,M,AFSCLL
2015,GOA,53,M,AFSCLL
2016,GOA,53,M,AFSCLL
2017,GOA,53,F,AFSCLL
2017,GOA,53,F,AFSCLL
2017,GOA,53,M,AFSCLL
2019,GOA,53,F,AFSCLL
2019,GOA,53,F,AFSCLL
2019,GOA,53,F,AFSCLL
2010,GOA,53,F,AFSCLL
2010,GOA,53,F,AFSCLL
2010,GOA,53,F,AFSCLL
2011,GOA,53,M,AFSCLL
2011,GOA,53,F,AFSCLL
2011,GOA,53,M,AFSCLL
2011,GOA,53,M,AFSCLL
2012,GOA,53,F,AFSCLL
2012,GOA,53,F,AFSCLL
2012,GOA,53,F,AFSCLL
2012,GOA,53,F,AFSCLL
2012,GOA,53,F,AFSCLL
2018,GOA,53,F,AFSCLL
2019,GOA,53,F,AFSCLL
2010,GOA,53,M,AFSCLL
2010,GOA,53,F,AFSCLL
2010,GOA,53,F,AFSCLL
2010,GOA,53,F,AFSCLL
2010,GOA,53,F,AFSCLL
2012,GOA,53,F,AFSCLL
2014,GOA,53,F,AFSCLL
2013,GOA,53,F,AFSCLL
2013,GOA,53,F,AFSCLL
2016,GOA,53,M,AFSCLL
2017,GOA,53,M,AFSCLL
2017,GOA,53,F,AFSCLL
2017,GOA,53,F,AFSCLL
2016,GOA,53,F,AFSCLL
2016,GOA,53,F,AFSCLL
2019,GOA,53,M,AFSCLL
2018,GOA,53,F,AFSCLL
2020,GOA,53,F,AFSCLL
2020,GOA,53,M,AFSCLL
2010,GOA,53,F,AFSCLL
2010,GOA,53,F,AFSCLL
2010,GOA,53,F,AFSCLL
2011,GOA,53,M,AFSCLL
2011,GOA,53,M,AFSCLL
2011,GOA,53,M,AFSCLL
2011,GOA,53,M,AFSCLL
2011,GOA,53,M,AFSCLL
2011,GOA,53,F,AFSCLL
2013,GOA,53,F,AFSCLL
2013,GOA,53,F,AFSCLL
2013,GOA,53,F,AFSCLL
2013,GOA,53,F,AFSCLL
2013,GOA,53,F,AFSCLL
2013,GOA,53,M,AFSCLL
2013,GOA,53,F,AFSCLL
2013,GOA,53,M,AFSCLL
2016,GOA,53,M,AFSCLL
2016,GOA,53,F,AFSCLL
2016,GOA,53,F,AFSCLL
2019,GOA,53,M,AFSCLL
2018,GOA,53,M,AFSCLL
2020,GOA,53,M,AFSCLL
2020,GOA,53,F,AFSCLL
2020,GOA,53,F,AFSCLL
2020,GOA,53,F,AFSCLL
2010,GOA,53,F,AFSCLL
2010,GOA,53,F,AFSCLL
2011,GOA,53,F,AFSCLL
2011,GOA,53,M,AFSCLL
2011,GOA,53,M,AFSCLL
2011,GOA,53,M,AFSCLL
2011,GOA,53,F,AFSCLL
2011,GOA,53,F,AFSCLL
2011,GOA,53,F,AFSCLL
2011,GOA,53,F,AFSCLL
2012,GOA,53,F,AFSCLL
2012,GOA,53,M,AFSCLL
2012,GOA,53,F,AFSCLL
2013,GOA,53,F,AFSCLL
2017,GOA,53,F,AFSCLL
2017,GOA,53,F,AFSCLL
2016,GOA,53,F,AFSCLL
2016,GOA,53,F,AFSCLL
2020,GOA,53,M,AFSCLL
2020,GOA,53,F,AFSCLL
2019,GOA,53,M,AFSCLL
2010,GOA,53,F,AFSCLL
2010,GOA,53,F,AFSCLL
2010,GOA,53,F,AFSCLL
2011,GOA,53,F,AFSCLL
2011,GOA,53,F,AFSCLL
2011,GOA,53,F,AFSCLL
2011,GOA,53,F,AFSCLL
2011,GOA,53,F,AFSCLL
2011,GOA,53,F,AFSCLL
2011,GOA,53,M,AFSCLL
2011,GOA,53,M,AFSCLL
2011,GOA,53,M,AFSCLL
2011,GOA,53,M,AFSCLL
2011,GOA,53,M,AFSCLL
2012,GOA,53,F,AFSCLL
2013,GOA,53,F,AFSCLL
2016,GOA,53,F,AFSCLL
2017,GOA,53,M,AFSCLL
2019,GOA,53,F,AFSCLL
2019,GOA,53,F,AFSCLL
2018,GOA,53,F,AFSCLL
2018,GOA,53,F,AFSCLL
2020,GOA,53,F,AFSCLL
2020,GOA,53,M,AFSCLL
2020,GOA,53,M,AFSCLL
2020,GOA,53,M,AFSCLL
2020,GOA,53,M,AFSCLL
2010,GOA,53,F,AFSCLL
2011,GOA,53,F,AFSCLL
2011,GOA,53,F,AFSCLL
2011,GOA,53,F,AFSCLL
2012,GOA,53,M,AFSCLL
2014,GOA,53,F,AFSCLL
2013,GOA,53,F,AFSCLL
2015,GOA,53,F,AFSCLL
2017,GOA,53,M,AFSCLL
2017,GOA,53,F,AFSCLL
2017,GOA,53,F,AFSCLL
2017,GOA,53,F,AFSCLL
2017,GOA,53,F,AFSCLL
2017,GOA,53,M,AFSCLL
2019,GOA,53,M,AFSCLL
2019,GOA,53,M,AFSCLL
2020,GOA,53,M,AFSCLL
2019,GOA,53,M,AFSCLL
2019,GOA,53,M,AFSCLL
2010,GOA,53,F,AFSCLL
2011,GOA,53,M,AFSCLL
2011,GOA,53,M,AFSCLL
2011,GOA,53,M,AFSCLL
2011,GOA,53,M,AFSCLL
2011,GOA,53,M,AFSCLL
2011,GOA,53,F,AFSCLL
2011,GOA,53,F,AFSCLL
2012,GOA,53,M,AFSCLL
2013,GOA,53,F,AFSCLL
2017,GOA,53,F,AFSCLL
2019,GOA,53,M,AFSCLL
2018,GOA,53,M,AFSCLL
2020,GOA,53,F,AFSCLL
2020,GOA,53,M,AFSCLL
2020,GOA,53,M,AFSCLL
1999,GOA,53,F,AFSCTWL
1999,GOA,53,F,AFSCTWL
1999,GOA,53,M,AFSCTWL
1999,GOA,53,M,AFSCTWL
2007,GOA,53,F,AFSCTWL
2007,GOA,53,M,AFSCTWL
2011,WC,54,M,IPHCLL
2011,WC,54,F,IPHCLL
2011,WC,54,M,IPHCLL
2011,WC,54,M,IPHCLL
2011,WC,54,M,IPHCLL
2011,WC,54,M,IPHCLL
2011,CAN,54,F,IPHCLL
2011,CAN,54,M,IPHCLL
2011,CAN,54,F,IPHCLL
2011,CAN,54,F,IPHCLL
2011,CAN,54,M,IPHCLL
2011,CAN,54,F,IPHCLL
2011,GOA,54,M,IPHCLL
2011,GOA,54,F,IPHCLL
2011,GOA,54,M,IPHCLL
2011,GOA,54,F,IPHCLL
2011,GOA,54,F,IPHCLL
2011,GOA,54,M,IPHCLL
2011,GOA,54,F,IPHCLL
2011,GOA,54,M,IPHCLL
2011,GOA,54,F,IPHCLL
2011,GOA,54,F,IPHCLL
2011,GOA,54,F,IPHCLL
2011,GOA,54,F,IPHCLL
2011,GOA,54,F,IPHCLL
2011,GOA,54,M,IPHCLL
2011,GOA,54,F,IPHCLL
2012,CAN,54,M,IPHCLL
2012,CAN,54,M,IPHCLL
2012,CAN,54,M,IPHCLL
2012,CAN,54,F,IPHCLL
2012,CAN,54,M,IPHCLL
2012,CAN,54,F,IPHCLL
2012,GOA,54,F,IPHCLL
2012,GOA,54,F,IPHCLL
2012,GOA,54,F,IPHCLL
2012,GOA,54,F,IPHCLL
2012,GOA,54,M,IPHCLL
2012,GOA,54,F,IPHCLL
2012,GOA,54,F,IPHCLL
2012,GOA,54,F,IPHCLL
2013,WC,54,F,IPHCLL
2013,CAN,54,M,IPHCLL
2013,CAN,54,F,IPHCLL
2013,CAN,54,M,IPHCLL
2013,CAN,54,F,IPHCLL
2013,CAN,54,M,IPHCLL
2013,CAN,54,F,IPHCLL
2013,CAN,54,F,IPHCLL
2013,GOA,54,F,IPHCLL
2013,GOA,54,F,IPHCLL
2013,GOA,54,F,IPHCLL
2013,GOA,54,M,IPHCLL
2013,GOA,54,M,IPHCLL
2013,GOA,54,F,IPHCLL
2013,GOA,54,M,IPHCLL
2014,WC,54,M,IPHCLL
2014,WC,54,M,IPHCLL
2014,WC,54,M,IPHCLL
2014,CAN,54,F,IPHCLL
2014,CAN,54,M,IPHCLL
2014,CAN,54,F,IPHCLL
2014,CAN,54,M,IPHCLL
2014,CAN,54,M,IPHCLL
2014,CAN,54,M,IPHCLL
2014,CAN,54,F,IPHCLL
2014,CAN,54,M,IPHCLL
2014,CAN,54,F,IPHCLL
2014,CAN,54,F,IPHCLL
2014,CAN,54,M,IPHCLL
2014,CAN,54,F,IPHCLL
2014,CAN,54,F,IPHCLL
2014,CAN,54,F,IPHCLL
2014,CAN,54,F,IPHCLL
2014,GOA,54,M,IPHCLL
2014,GOA,54,F,IPHCLL
2014,GOA,54,F,IPHCLL
2014,GOA,54,M,IPHCLL
2015,WC,54,F,IPHCLL
2015,CAN,54,F,IPHCLL
2015,CAN,54,M,IPHCLL
2015,CAN,54,F,IPHCLL
2015,CAN,54,F,IPHCLL
2015,GOA,54,M,IPHCLL
2015,GOA,54,M,IPHCLL
2015,GOA,54,F,IPHCLL
2015,GOA,54,M,IPHCLL
2015,GOA,54,F,IPHCLL
2016,WC,54,F,IPHCLL
2016,CAN,54,F,IPHCLL
2016,CAN,54,M,IPHCLL
2016,CAN,54,M,IPHCLL
2016,CAN,54,M,IPHCLL
2016,CAN,54,M,IPHCLL
2016,CAN,54,F,IPHCLL
2016,CAN,54,M,IPHCLL
2016,CAN,54,F,IPHCLL
2016,CAN,54,M,IPHCLL
2016,GOA,54,M,IPHCLL
2016,GOA,54,F,IPHCLL
2016,GOA,54,F,IPHCLL
2016,GOA,54,F,IPHCLL
2017,WC,54,F,IPHCLL
2017,WC,54,M,IPHCLL
2017,WC,54,F,IPHCLL
2017,WC,54,F,IPHCLL
2017,WC,54,F,IPHCLL
2017,WC,54,M,IPHCLL
2017,WC,54,F,IPHCLL
2017,WC,54,F,IPHCLL
2017,CAN,54,M,IPHCLL
2017,CAN,54,M,IPHCLL
2017,CAN,54,M,IPHCLL
2017,CAN,54,F,IPHCLL
2017,CAN,54,F,IPHCLL
2017,CAN,54,M,IPHCLL
2017,CAN,54,F,IPHCLL
2017,CAN,54,F,IPHCLL
2017,CAN,54,F,IPHCLL
2017,CAN,54,F,IPHCLL
2017,CAN,54,M,IPHCLL
2017,GOA,54,F,IPHCLL
2017,GOA,54,F,IPHCLL
2017,GOA,54,M,IPHCLL
2017,GOA,54,F,IPHCLL
2018,WC,54,F,IPHCLL
2018,WC,54,F,IPHCLL
2018,WC,54,F,IPHCLL
2018,WC,54,F,IPHCLL
2018,WC,54,F,IPHCLL
2018,WC,54,M,IPHCLL
2018,WC,54,F,IPHCLL
2018,CAN,54,F,IPHCLL
2018,CAN,54,M,IPHCLL
2018,CAN,54,M,IPHCLL
2018,CAN,54,F,IPHCLL
2018,CAN,54,M,IPHCLL
2018,CAN,54,M,IPHCLL
2018,CAN,54,M,IPHCLL
2018,CAN,54,M,IPHCLL
2018,CAN,54,F,IPHCLL
2018,CAN,54,F,IPHCLL
2018,CAN,54,F,IPHCLL
2018,CAN,54,M,IPHCLL
2018,CAN,54,F,IPHCLL
2018,CAN,54,F,IPHCLL
2018,GOA,54,M,IPHCLL
2018,GOA,54,M,IPHCLL
2019,CAN,54,F,IPHCLL
2019,CAN,54,M,IPHCLL
2019,CAN,54,M,IPHCLL
2019,CAN,54,F,IPHCLL
2019,GOA,54,F,IPHCLL
2019,GOA,54,F,IPHCLL
2010,GOA,54,F,AFSCLL
2010,GOA,54,M,AFSCLL
2011,GOA,54,F,AFSCLL
2011,GOA,54,F,AFSCLL
2011,GOA,54,F,AFSCLL
2011,GOA,54,F,AFSCLL
2011,GOA,54,F,AFSCLL
2011,GOA,54,F,AFSCLL
2011,GOA,54,F,AFSCLL
2011,GOA,54,F,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,F,AFSCLL
2011,GOA,54,F,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,M,AFSCLL
2012,GOA,54,F,AFSCLL
2012,GOA,54,F,AFSCLL
2014,GOA,54,M,AFSCLL
2014,GOA,54,F,AFSCLL
2017,GOA,54,F,AFSCLL
2017,GOA,54,F,AFSCLL
2017,GOA,54,M,AFSCLL
2016,GOA,54,F,AFSCLL
2018,GOA,54,M,AFSCLL
2018,GOA,54,F,AFSCLL
2020,GOA,54,M,AFSCLL
2020,GOA,54,M,AFSCLL
2010,GOA,54,F,AFSCLL
2010,GOA,54,F,AFSCLL
2010,GOA,54,M,AFSCLL
2010,GOA,54,M,AFSCLL
2010,GOA,54,F,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,M,AFSCLL
2012,GOA,54,F,AFSCLL
2012,GOA,54,F,AFSCLL
2012,GOA,54,F,AFSCLL
2013,GOA,54,F,AFSCLL
2013,GOA,54,F,AFSCLL
2013,GOA,54,F,AFSCLL
2013,GOA,54,F,AFSCLL
2013,GOA,54,F,AFSCLL
2013,GOA,54,F,AFSCLL
2013,GOA,54,F,AFSCLL
2015,GOA,54,M,AFSCLL
2017,GOA,54,M,AFSCLL
2017,GOA,54,F,AFSCLL
2017,GOA,54,M,AFSCLL
2017,GOA,54,M,AFSCLL
2017,GOA,54,F,AFSCLL
2018,GOA,54,F,AFSCLL
2018,GOA,54,F,AFSCLL
2018,GOA,54,F,AFSCLL
2020,GOA,54,F,AFSCLL
2020,GOA,54,M,AFSCLL
2020,GOA,54,M,AFSCLL
2019,GOA,54,F,AFSCLL
2019,GOA,54,M,AFSCLL
2010,GOA,54,M,AFSCLL
2010,GOA,54,F,AFSCLL
2010,GOA,54,M,AFSCLL
2010,GOA,54,F,AFSCLL
2010,GOA,54,F,AFSCLL
2010,GOA,54,M,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,F,AFSCLL
2011,GOA,54,F,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,M,AFSCLL
2012,GOA,54,M,AFSCLL
2012,GOA,54,F,AFSCLL
2012,GOA,54,F,AFSCLL
2012,GOA,54,M,AFSCLL
2013,GOA,54,M,AFSCLL
2019,GOA,54,F,AFSCLL
2019,GOA,54,F,AFSCLL
2019,GOA,54,F,AFSCLL
2020,GOA,54,F,AFSCLL
2020,GOA,54,F,AFSCLL
2020,GOA,54,F,AFSCLL
2020,GOA,54,F,AFSCLL
2019,GOA,54,F,AFSCLL
2019,GOA,54,F,AFSCLL
2010,GOA,54,F,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,F,AFSCLL
2014,GOA,54,F,AFSCLL
2018,GOA,54,M,AFSCLL
2016,GOA,54,F,AFSCLL
2018,GOA,54,F,AFSCLL
2020,GOA,54,F,AFSCLL
2010,GOA,54,F,AFSCLL
2010,GOA,54,M,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,M,AFSCLL
2016,GOA,54,M,AFSCLL
2017,GOA,54,M,AFSCLL
2017,GOA,54,M,AFSCLL
2017,GOA,54,F,AFSCLL
2017,GOA,54,F,AFSCLL
2017,GOA,54,F,AFSCLL
2017,GOA,54,F,AFSCLL
2016,GOA,54,F,AFSCLL
2019,GOA,54,F,AFSCLL
2019,GOA,54,F,AFSCLL
2020,GOA,54,F,AFSCLL
2020,GOA,54,F,AFSCLL
2020,GOA,54,F,AFSCLL
2019,GOA,54,F,AFSCLL
2010,GOA,54,M,AFSCLL
2010,GOA,54,F,AFSCLL
2010,GOA,54,F,AFSCLL
2011,GOA,54,F,AFSCLL
2011,GOA,54,F,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,F,AFSCLL
2012,GOA,54,F,AFSCLL
2012,GOA,54,F,AFSCLL
2013,GOA,54,F,AFSCLL
2017,GOA,54,F,AFSCLL
2017,GOA,54,M,AFSCLL
2019,GOA,54,M,AFSCLL
2020,GOA,54,M,AFSCLL
2020,GOA,54,F,AFSCLL
2010,GOA,54,F,AFSCLL
2010,GOA,54,F,AFSCLL
2011,GOA,54,F,AFSCLL
2011,GOA,54,F,AFSCLL
2011,GOA,54,F,AFSCLL
2011,GOA,54,F,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,M,AFSCLL
2011,GOA,54,M,AFSCLL
2014,GOA,54,M,AFSCLL
2013,GOA,54,M,AFSCLL
2013,GOA,54,M,AFSCLL
2016,GOA,54,M,AFSCLL
2015,GOA,54,F,AFSCLL
2017,GOA,54,M,AFSCLL
2017,GOA,54,F,AFSCLL
2017,GOA,54,F,AFSCLL
2017,GOA,54,M,AFSCLL
2017,GOA,54,F,AFSCLL
2017,GOA,54,M,AFSCLL
2017,GOA,54,M,AFSCLL
2018,GOA,54,F,AFSCLL
2020,GOA,54,F,AFSCLL
2020,GOA,54,F,AFSCLL
2010,GOA,54,F,AFSCLL
2010,GOA,54,F,AFSCLL
2010,GOA,54,F,AFSCLL
2011,GOA,54,F,AFSCLL
2011,GOA,54,F,AFSCLL
2011,GOA,54,F,AFSCLL
2011,GOA,54,M,AFSCLL
2012,GOA,54,M,AFSCLL
2014,GOA,54,F,AFSCLL
2014,GOA,54,F,AFSCLL
2014,GOA,54,F,AFSCLL
2014,GOA,54,F,AFSCLL
2013,GOA,54,F,AFSCLL
2013,GOA,54,F,AFSCLL
2013,GOA,54,F,AFSCLL
2013,GOA,54,F,AFSCLL
2016,GOA,54,F,AFSCLL
2016,GOA,54,F,AFSCLL
2017,GOA,54,F,AFSCLL
2017,GOA,54,F,AFSCLL
2017,GOA,54,M,AFSCLL
2018,GOA,54,M,AFSCLL
2018,GOA,54,M,AFSCLL
2020,GOA,54,F,AFSCLL
2019,GOA,54,F,AFSCLL
1996,GOA,54,F,AFSCTWL
2003,GOA,54,M,AFSCTWL
1984,GOA,54,M,AFSCTWL
2013,GOA,54,F,AFSCTWL
1999,GOA,54,F,AFSCTWL
1999,GOA,54,F,AFSCTWL
2009,GOA,54,M,AFSCTWL
2011,WC,55,M,IPHCLL
2011,WC,55,F,IPHCLL
2011,CAN,55,F,IPHCLL
2011,CAN,55,F,IPHCLL
2011,GOA,55,F,IPHCLL
2011,GOA,55,M,IPHCLL
2011,GOA,55,F,IPHCLL
2011,GOA,55,M,IPHCLL
2011,GOA,55,M,IPHCLL
2011,GOA,55,F,IPHCLL
2011,GOA,55,F,IPHCLL
2011,GOA,55,F,IPHCLL
2011,GOA,55,F,IPHCLL
2011,GOA,55,F,IPHCLL
2011,GOA,55,M,IPHCLL
2011,GOA,55,M,IPHCLL
2011,GOA,55,M,IPHCLL
2011,GOA,55,F,IPHCLL
2011,GOA,55,M,IPHCLL
2011,GOA,55,F,IPHCLL
2011,GOA,55,F,IPHCLL
2011,GOA,55,M,IPHCLL
2011,GOA,55,F,IPHCLL
2011,GOA,55,F,IPHCLL
2011,GOA,55,F,IPHCLL
2011,GOA,55,F,IPHCLL
2011,GOA,55,F,IPHCLL
2012,CAN,55,F,IPHCLL
2012,CAN,55,M,IPHCLL
2012,CAN,55,F,IPHCLL
2012,GOA,55,M,IPHCLL
2012,GOA,55,M,IPHCLL
2012,GOA,55,M,IPHCLL
2012,GOA,55,F,IPHCLL
2012,GOA,55,F,IPHCLL
2012,GOA,55,F,IPHCLL
2012,GOA,55,M,IPHCLL
2013,CAN,55,F,IPHCLL
2013,CAN,55,F,IPHCLL
2013,CAN,55,F,IPHCLL
2013,CAN,55,F,IPHCLL
2013,CAN,55,F,IPHCLL
2013,CAN,55,F,IPHCLL
2013,CAN,55,M,IPHCLL
2013,GOA,55,F,IPHCLL
2013,GOA,55,F,IPHCLL
2013,GOA,55,M,IPHCLL
2013,GOA,55,F,IPHCLL
2013,GOA,55,M,IPHCLL
2013,GOA,55,M,IPHCLL
2013,GOA,55,F,IPHCLL
2013,GOA,55,M,IPHCLL
2013,GOA,55,F,IPHCLL
2013,GOA,55,F,IPHCLL
2013,GOA,55,M,IPHCLL
2013,GOA,55,F,IPHCLL
2013,GOA,55,F,IPHCLL
2013,GOA,55,M,IPHCLL
2013,GOA,55,F,IPHCLL
2013,GOA,55,F,IPHCLL
2014,CAN,55,M,IPHCLL
2014,CAN,55,M,IPHCLL
2014,CAN,55,M,IPHCLL
2014,CAN,55,M,IPHCLL
2014,CAN,55,F,IPHCLL
2014,CAN,55,M,IPHCLL
2014,CAN,55,F,IPHCLL
2014,CAN,55,M,IPHCLL
2014,CAN,55,F,IPHCLL
2014,CAN,55,F,IPHCLL
2014,CAN,55,M,IPHCLL
2014,GOA,55,F,IPHCLL
2014,GOA,55,F,IPHCLL
2014,GOA,55,F,IPHCLL
2014,GOA,55,M,IPHCLL
2014,GOA,55,M,IPHCLL
2015,WC,55,F,IPHCLL
2015,WC,55,M,IPHCLL
2015,CAN,55,F,IPHCLL
2015,CAN,55,M,IPHCLL
2015,CAN,55,F,IPHCLL
2015,CAN,55,F,IPHCLL
2015,GOA,55,F,IPHCLL
2015,GOA,55,M,IPHCLL
2015,GOA,55,F,IPHCLL
2015,GOA,55,F,IPHCLL
2015,GOA,55,F,IPHCLL
2016,WC,55,M,IPHCLL
2016,CAN,55,M,IPHCLL
2016,CAN,55,M,IPHCLL
2016,CAN,55,M,IPHCLL
2016,CAN,55,F,IPHCLL
2016,CAN,55,F,IPHCLL
2016,GOA,55,F,IPHCLL
2016,GOA,55,F,IPHCLL
2016,GOA,55,M,IPHCLL
2016,GOA,55,F,IPHCLL
2016,GOA,55,F,IPHCLL
2016,GOA,55,M,IPHCLL
2017,WC,55,F,IPHCLL
2017,WC,55,F,IPHCLL
2017,WC,55,F,IPHCLL
2017,WC,55,F,IPHCLL
2017,WC,55,F,IPHCLL
2017,WC,55,F,IPHCLL
2017,WC,55,F,IPHCLL
2017,WC,55,F,IPHCLL
2017,WC,55,M,IPHCLL
2017,WC,55,F,IPHCLL
2017,CAN,55,M,IPHCLL
2017,CAN,55,M,IPHCLL
2017,CAN,55,F,IPHCLL
2017,CAN,55,F,IPHCLL
2017,CAN,55,M,IPHCLL
2017,CAN,55,F,IPHCLL
2017,CAN,55,F,IPHCLL
2017,CAN,55,M,IPHCLL
2017,GOA,55,M,IPHCLL
2017,GOA,55,M,IPHCLL
2018,WC,55,M,IPHCLL
2018,WC,55,F,IPHCLL
2018,WC,55,M,IPHCLL
2018,WC,55,F,IPHCLL
2018,WC,55,F,IPHCLL
2018,WC,55,M,IPHCLL
2018,WC,55,F,IPHCLL
2018,WC,55,M,IPHCLL
2018,WC,55,F,IPHCLL
2018,CAN,55,M,IPHCLL
2018,CAN,55,F,IPHCLL
2018,CAN,55,M,IPHCLL
2018,CAN,55,F,IPHCLL
2018,CAN,55,F,IPHCLL
2018,CAN,55,M,IPHCLL
2018,CAN,55,F,IPHCLL
2018,CAN,55,F,IPHCLL
2018,CAN,55,F,IPHCLL
2018,CAN,55,F,IPHCLL
2018,CAN,55,F,IPHCLL
2018,CAN,55,F,IPHCLL
2018,CAN,55,F,IPHCLL
2018,CAN,55,M,IPHCLL
2018,CAN,55,M,IPHCLL
2018,CAN,55,M,IPHCLL
2018,CAN,55,F,IPHCLL
2018,GOA,55,M,IPHCLL
2018,GOA,55,F,IPHCLL
2018,GOA,55,F,IPHCLL
2018,GOA,55,M,IPHCLL
2018,GOA,55,M,IPHCLL
2018,GOA,55,M,IPHCLL
2018,GOA,55,F,IPHCLL
2019,WC,55,F,IPHCLL
2019,CAN,55,F,IPHCLL
2019,CAN,55,F,IPHCLL
2019,CAN,55,F,IPHCLL
2019,CAN,55,F,IPHCLL
2019,CAN,55,F,IPHCLL
2019,CAN,55,M,IPHCLL
2019,GOA,55,F,IPHCLL
2019,GOA,55,F,IPHCLL
2019,GOA,55,F,IPHCLL
2019,GOA,55,M,IPHCLL
2019,GOA,55,F,IPHCLL
2019,GOA,55,F,IPHCLL
2019,GOA,55,F,IPHCLL
2010,GOA,55,M,AFSCLL
2010,GOA,55,F,AFSCLL
2010,GOA,55,F,AFSCLL
2010,GOA,55,F,AFSCLL
2011,GOA,55,F,AFSCLL
2011,GOA,55,F,AFSCLL
2011,GOA,55,F,AFSCLL
2011,GOA,55,F,AFSCLL
2011,GOA,55,F,AFSCLL
